"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ENDOU"	131.500838691353	-0.969478586820001	0.194781587123701	-4.97725992038616	6.44906958599637e-07	1.12264880776484e-05	TRUE	FALSE	FALSE
"C12orf49"	4194.22665763575	0.0186152823163096	0.0561272685627471	0.331662003033316	0.740144495274765	0.867431083665028	FALSE	FALSE	FALSE
"FZD10"	263.702033508675	0.365366645791012	0.140627724570988	2.59811247679384	0.00937377838309379	0.0409240879034626	TRUE	FALSE	FALSE
"RFC5"	3976.47115828019	0.136045531771247	0.0690795376090927	1.96940420390625	0.0489066933916297	0.147343591803787	FALSE	FALSE	FALSE
"STX2"	765.623606452118	0.246403068654283	0.0894430501277379	2.75485986113379	0.00587172791881267	0.0283465312321638	TRUE	FALSE	FALSE
"ADGRD1"	11.1093201327604	-1.3163405769424	0.62439787721641	-2.10817593232491	0.0350157742980839	0.114866078970202	FALSE	TRUE	FALSE
"COPZ1"	12527.5403417509	-0.0825882940973592	0.053816510639893	-1.53462744268184	0.124875367758188	0.29165437689213	FALSE	FALSE	FALSE
"TBC1D30"	79.8774950671077	-0.376326041642239	0.23690616341181	-1.58850253713356	0.112172747796641	0.270240551986667	FALSE	FALSE	FALSE
"CAND1"	17100.8255695869	0.0300489887458716	0.0555519917398146	0.540916496506735	0.588565139909577	0.770769186061967	FALSE	FALSE	FALSE
"RAB5B"	17551.2537642499	-0.00734655620898178	0.0484154014635338	-0.15174006590682	0.879391955029679	0.941034728297086	FALSE	FALSE	FALSE
"MDM1"	663.68186547075	0.278211076111042	0.092340443556781	3.01288433751097	0.00258777524868124	0.0145211905836506	TRUE	FALSE	FALSE
"NUP107"	6516.18794762348	-0.0870799584913137	0.0695393653323206	-1.25223976484641	0.210482510281417	0.414774533610214	FALSE	FALSE	FALSE
"CNOT2"	6164.79272664768	-0.0332397327282429	0.0728345852520778	-0.45637292521405	0.648121831708342	0.81063326700975	FALSE	FALSE	FALSE
"TIMELESS"	12577.9813010597	0.13092820118293	0.0479214282371882	2.73214313511062	0.00629237975768438	0.0299414647165928	TRUE	FALSE	FALSE
"CPSF6"	8842.19200114482	-0.0191734259999881	0.0495051738683596	-0.387301457641025	0.698533046544549	0.842177246914665	FALSE	FALSE	FALSE
"KRR1"	4386.28928052825	-0.0426060229056876	0.0617636773340018	-0.689823286837106	0.490305322548631	0.694635950448281	FALSE	FALSE	FALSE
"MRPL51"	13361.342854072	-0.0478524851842705	0.112304513195693	-0.426095833752348	0.670038015907577	0.825118522013944	FALSE	FALSE	FALSE
"GAPDH"	1135053.69517548	-0.0212333463613381	0.0572355141278673	-0.370982015010848	0.710650927345906	0.849354076975664	FALSE	FALSE	FALSE
"NOP2"	8694.23444911248	-0.119963985073659	0.0547173029424063	-2.19243234996304	0.0283483028866076	0.0975117660246211	FALSE	FALSE	FALSE
"CHD4"	29090.3063082755	-0.0789443586913783	0.0570292186556412	-1.38427915641045	0.166272993775764	0.353070981391759	FALSE	FALSE	FALSE
"ACRBP"	94.9366962093168	0.596611038250039	0.212835096560361	2.80316098186766	0.00506044034493578	0.0251762808335782	TRUE	FALSE	FALSE
"UHRF1BP1L"	4398.25394881761	0.072663350557735	0.0677491206835236	1.07253569972026	0.283479488083435	0.502046391260128	FALSE	FALSE	FALSE
"COPS7A"	8164.99872272651	0.0577254035198266	0.0548816378874651	1.05181634043417	0.292883820572463	0.512492468337876	FALSE	FALSE	FALSE
"ING4"	2605.62035564749	0.13826590694857	0.0569791093124409	2.4266070252239	0.0152407543049847	0.0599514066033573	FALSE	FALSE	FALSE
"GNB3"	103.28869130329	-0.273869436623109	0.209814241342723	-1.30529479252914	0.191792486595361	0.389934488332977	FALSE	FALSE	FALSE
"CDCA3"	4212.1989348548	-0.0756690013531146	0.0538848345654976	-1.40427268568744	0.160237664686905	0.344894789817214	FALSE	FALSE	FALSE
"CHPT1"	1386.59170659024	0.193898993445912	0.0716762616103456	2.70520516960004	0.00682622139099748	0.0319114034116735	TRUE	FALSE	FALSE
"USP5"	16754.3394654285	0.0123965599813551	0.0469602085304356	0.263980088021131	0.791795262141438	0.89456416967154	FALSE	FALSE	FALSE
"TPI1"	147081.719582403	-0.159271601665052	0.0598618291073068	-2.66065377620764	0.00779891054718513	0.0355220211431852	TRUE	FALSE	FALSE
"GNPTAB"	3359.8027483296	0.0173738199201239	0.0558964690156963	0.310821420852991	0.755936384236945	0.876595665876986	FALSE	FALSE	FALSE
"SPSB2"	155.65376894723	0.846560205500214	0.184099420095293	4.59838605174323	4.25776482285618e-06	5.97129406350861e-05	TRUE	FALSE	FALSE
"ENO2"	370.811389536124	0.0121038221698744	0.116232344617072	0.104134715769096	0.917062441412391	0.959917250146794	FALSE	FALSE	FALSE
"ATN1"	28430.5387033642	-0.17484033428619	0.0548178076487649	-3.1894806046686	0.00142528702917549	0.00885476545729959	TRUE	FALSE	FALSE
"C12orf57"	4041.05235102304	-0.110158748526907	0.0794873552637955	-1.38586506195007	0.165788110976211	0.352556157255937	FALSE	FALSE	FALSE
"PTPN6"	4432.89617322572	0.114719450212083	0.0588652983326661	1.94884683270894	0.0513137189952037	0.152841635040858	FALSE	FALSE	FALSE
"LPCAT3"	6722.55906564801	0.324407761185276	0.0743748208995873	4.36179552786091	1.28999400714303e-05	0.00015774473935989	TRUE	FALSE	FALSE
"NT5DC3"	2296.7543602416	-0.0700135333979736	0.0636129374660806	-1.10061783320894	0.271063020743818	0.488428210124039	FALSE	FALSE	FALSE
"SUDS3"	9262.83182085634	-0.123998568768336	0.0429783897952955	-2.88513760889917	0.00391242607122619	0.0203422483158777	TRUE	FALSE	FALSE
"GOLT1B"	6088.88790047506	-0.0781276414798632	0.0539345159720752	-1.44856480255268	0.147459156593785	0.326791102919737	FALSE	FALSE	FALSE
"LDHB"	70339.4371339373	-0.059757280596808	0.0681413031939822	-0.876961223161423	0.380507700364118	0.601362487492363	FALSE	FALSE	FALSE
"PRKAB1"	1764.98230287827	-0.00510818422067181	0.0620767439333722	-0.0822882112849619	0.934417528659158	0.968737807325857	FALSE	FALSE	FALSE
"CMAS"	4754.9848958745	0.0974041115172592	0.0536459919647454	1.81568292336304	0.0694190250615442	0.190889697278326	FALSE	FALSE	FALSE
"HCFC2"	753.204518273313	0.327341734573391	0.105827276150281	3.09316979970782	0.00198030793065403	0.0116628415666711	TRUE	FALSE	FALSE
"ST8SIA1"	76.5169263858577	-0.784831678041345	0.229140049959555	-3.42511786211042	0.000614532763132655	0.00436265185393272	TRUE	FALSE	FALSE
"CLEC4A"	17.7807781817218	0.464536772081615	0.490450124971966	0.947164142547965	0.343555143969916	0.566795531612817	FALSE	FALSE	FALSE
"C2CD5"	5052.52970228049	0.307844493182312	0.0636969619897721	4.83295409334817	1.34521815847756e-06	2.13243956417407e-05	TRUE	FALSE	FALSE
"AICDA"	15.0237801634323	-1.42519932443205	0.521695575835309	-2.73186009321643	0.0062977878000995	0.0299596573630803	TRUE	TRUE	FALSE
"RAB35"	4153.7468922961	0.042578960414364	0.0527622291394647	0.806996995934656	0.419668213896124	0.63428975902961	FALSE	FALSE	FALSE
"PHC1"	33362.0019779579	-0.357016687584088	0.0475793187432214	-7.50361074968003	6.20834824779672e-14	4.04720081464127e-12	TRUE	FALSE	FALSE
"COX6A1"	21929.0147394915	0.161735673950744	0.0524024085155439	3.08641679900589	0.00202584632511541	0.0118902902130726	TRUE	FALSE	FALSE
"AL021546.6"	17979.0608508904	0.172399322279816	0.0511518731436719	3.37034230976434	0.000750748605349879	0.00516293284253891	TRUE	FALSE	FALSE
"RIC8B"	796.166710155462	-0.0697905026090004	0.0929989696440413	-0.750443826164175	0.452987443903683	0.663083827100203	FALSE	FALSE	FALSE
"SRSF9"	26164.2045517905	-0.143365353117839	0.047559552740321	-3.01443863235269	0.00257455289402443	0.0144598700123386	TRUE	FALSE	FALSE
"RP11-22B23.1"	2080.67537868752	0.0230584213102936	0.0646236039813858	0.356811132306012	0.721233201753056	0.856075885697284	FALSE	FALSE	FALSE
"FGFR1OP2"	3841.49938760562	0.355401715770085	0.0754865469107228	4.70814642230773	2.49979515813838e-06	3.71822403340724e-05	TRUE	FALSE	FALSE
"COL12A1"	16153.7275409608	-0.172664382486608	0.0670838537040869	-2.57385902795994	0.0100571241531066	0.0432309986617734	TRUE	FALSE	FALSE
"TDP2"	1777.48896662778	-0.00142768225014269	0.077346119922091	-0.0184583564318515	0.985273198653656	0.992412479117021	FALSE	FALSE	FALSE
"FRK"	1207.48913669117	-0.0269172420396246	0.0876903749393503	-0.306957771115034	0.758875515233254	0.878001322857079	FALSE	FALSE	FALSE
"DSE"	2842.85250973291	-0.448414072635872	0.0577461157090921	-7.76526814192751	8.1472675605092e-15	6.18570655547897e-13	TRUE	FALSE	FALSE
"RWDD1"	1431.32083373208	0.225530832570046	0.0747188272562617	3.01839363453266	0.00254118589988144	0.0143149938728422	TRUE	FALSE	FALSE
"MAK"	23.8627556693334	0.904739046526688	0.429228179205336	2.1078277018105	0.0350458957465792	0.114905074417114	FALSE	FALSE	FALSE
"TMEM14C"	5584.75721220624	-0.0274716378737951	0.0489522413365061	-0.561192646623683	0.574666215272796	0.760663854762026	FALSE	FALSE	FALSE
"PAK1IP1"	1409.13435577452	0.0695656995129475	0.091058427076111	0.763967726510378	0.444886475436591	0.656358577971652	FALSE	FALSE	FALSE
"GCNT2"	101.618089292418	-0.102365658602379	0.214615393878662	-0.476972582219584	0.633381645597872	0.800978177612012	FALSE	FALSE	FALSE
"SMIM8"	346.120992098696	0.0439063929614837	0.123470269277397	0.355602957849234	0.722137928219238	0.856570305746311	FALSE	FALSE	FALSE
"NEDD9"	4196.60486155557	-0.253272060742516	0.0629116565532126	-4.02583677840832	5.677306093032e-05	0.000566681476709451	TRUE	FALSE	FALSE
"CEP85L"	3644.06148608004	-0.259666050890426	0.0810637631262831	-3.20323213327652	0.00135894394539947	0.00853516122517505	TRUE	FALSE	FALSE
"ASF1A"	2061.44336570734	-0.0061154699640384	0.0723215278933188	-0.0845594685590617	0.932611623013349	0.968163147605926	FALSE	FALSE	FALSE
"MCM9"	875.310367841589	0.229509232445197	0.0729875425528807	3.14449869686891	0.00166371652319309	0.010097130295655	TRUE	FALSE	FALSE
"RNGTT"	1812.84142187619	0.0708386618275012	0.0835927928230075	0.847425470967206	0.396758012283117	0.614107599657141	FALSE	FALSE	FALSE
"MAN1A1"	200.162216184439	-0.194508993239311	0.16871981306593	-1.15285211443012	0.248971089631387	0.461708554000472	FALSE	FALSE	FALSE
"SERINC1"	7345.11363765447	0.0503443714362307	0.0549954709855225	0.915427589473392	0.359967200080387	0.582382829626113	FALSE	FALSE	FALSE
"HDDC2"	1822.76407883067	0.207405462353228	0.0696326151213215	2.97856775868411	0.00289598990116403	0.0159292083449246	TRUE	FALSE	FALSE
"TPD52L1"	2471.08445419871	-0.326143465506337	0.0735030098856744	-4.43714435658643	9.11601618665994e-06	0.000116681304000546	TRUE	FALSE	FALSE
"HINT3"	2725.31732670466	-0.0990098446775159	0.0553108411779399	-1.79006217531555	0.0734439166363579	0.199033435207905	FALSE	FALSE	FALSE
"NCOA7"	1881.9448744816	0.114576956575702	0.0830601919052569	1.37944488144688	0.167757629405822	0.355066948490491	FALSE	FALSE	FALSE
"FAM65B"	2714.94785533934	-0.840698075717973	0.0623710900498708	-13.4789703858914	2.07989011264979e-41	1.35587319240153e-38	TRUE	FALSE	FALSE
"SASH1"	13452.8112871874	-0.398216843439869	0.0690268709621743	-5.76901194982583	7.97376508458618e-09	2.08209984701798e-07	TRUE	FALSE	FALSE
"UST"	121.039111471262	-0.365751431854131	0.190851282198209	-1.91642114027968	0.0553115120832608	0.161767347762074	FALSE	FALSE	FALSE
"ULBP1"	477.5499772831	0.709646968669719	0.129065857560321	5.49833226295385	3.8339999863045e-08	8.81773354514434e-07	TRUE	FALSE	FALSE
"FBXO5"	1393.12535716721	0.256990698600201	0.0645342979308968	3.98223435971034	6.82704103198976e-05	0.000665284591287455	TRUE	FALSE	FALSE
"MTRF1L"	1168.06697109588	-0.00563116989726364	0.0797919079088184	-0.0705731952630913	0.943737444286234	0.973076432191506	FALSE	FALSE	FALSE
"PPARD"	24279.9472524598	0.0192975066872787	0.0479887472015365	0.402125660964553	0.687591548447532	0.835319967360337	FALSE	FALSE	FALSE
"FANCE"	10528.0371021948	-0.00705300419266875	0.0523290099291095	-0.134781915465695	0.892784304721416	0.947887261324307	FALSE	FALSE	FALSE
"TULP1"	102.286414486971	-0.29394338864654	0.200049564894614	-1.46935280164888	0.141737122071214	0.318352979084291	FALSE	FALSE	FALSE
"MAPK14"	5662.95805482252	-0.131501153234477	0.0449586219917373	-2.92493736259631	0.00344525563076706	0.0183368687217487	TRUE	FALSE	FALSE
"KCTD20"	6340.39550216724	-0.0323718520660663	0.0548144356346846	-0.590571656740411	0.554807460382042	0.746289995847708	FALSE	FALSE	FALSE
"STK38"	3217.43453257665	-0.0528522125014888	0.0560792278482055	-0.94245613802937	0.345959157384573	0.569326194563244	FALSE	FALSE	FALSE
"SRSF3"	29102.2450989758	-0.173804534679448	0.0486384613004881	-3.5733970613438	0.000352379806989525	0.00271575224261597	TRUE	FALSE	FALSE
"MRPL18"	2464.02357152298	-0.00890673089690614	0.0587563464599521	-0.151587554937183	0.879512249687664	0.941034728297086	FALSE	FALSE	FALSE
"MCM3"	12849.2259393143	-0.0957307747440925	0.0479404086996981	-1.99687022577877	0.0458392823583884	0.140522957995019	FALSE	FALSE	FALSE
"RNF8"	918.699175597149	0.0948533789084011	0.0858709111151446	1.1046043145066	0.269331080753962	0.486685536384406	FALSE	FALSE	FALSE
"PHACTR1"	651.203251972888	-0.889522380374	0.127749201095488	-6.96303673718563	3.33014932622658e-12	1.58980992455337e-10	TRUE	FALSE	FALSE
"MDGA1"	453.890406856092	-0.861751772364921	0.103729151395477	-8.30771061723445	9.75661087295905e-17	9.91659830931671e-15	TRUE	FALSE	FALSE
"ICK"	9818.05281563271	-0.130107436367347	0.0627190972247059	-2.07444689296478	0.038037826091438	0.122234421597592	FALSE	FALSE	FALSE
"FBXO9"	2157.38909699186	0.0588518324752618	0.0721711399632178	0.815448287296775	0.414815753879504	0.629692897119116	FALSE	FALSE	FALSE
"MDN1"	6555.03485808845	-0.144875237190286	0.0574996016501642	-2.5195867976917	0.0117492668534498	0.0488712628964727	TRUE	FALSE	FALSE
"SAYSD1"	1566.82629260327	0.0776021360518995	0.0628972896587652	1.23379141570189	0.217280639009844	0.422744455409714	FALSE	FALSE	FALSE
"BACH2"	555.683902928515	0.0103372208520946	0.0924849154340367	0.111771966310198	0.911004215854155	0.956682610296155	FALSE	FALSE	FALSE
"CAP2"	238.147028327421	-0.0654447717875164	0.135749631239313	-0.482099075997812	0.629735566210287	0.79841398157102	FALSE	FALSE	FALSE
"TREML2"	54.1852214995483	-0.924398725706739	0.288497218270318	-3.20418592334775	0.00135444979416568	0.00851048957320231	TRUE	FALSE	FALSE
"ZNF451"	5191.36499222781	0.0841234698970418	0.0634398425853921	1.32603528742696	0.184828009249094	0.38000799509017	FALSE	FALSE	FALSE
"BAG2"	946.657379195977	0.1549261265566	0.0798052124613647	1.9413033532315	0.0522214930521247	0.155008215756071	FALSE	FALSE	FALSE
"RAB23"	1379.25581910349	0.376794975932271	0.0811601142316931	4.64261268603701	3.44030895696527e-06	4.95346845631595e-05	TRUE	FALSE	FALSE
"GPR63"	27.1410935240989	0.371086886381559	0.390360003621146	0.950627325902239	0.341793591948099	0.564825861519128	FALSE	FALSE	FALSE
"FBXL4"	1427.08344490494	0.021859278532621	0.066644497446046	0.327998249972817	0.742912985817136	0.869064926951351	FALSE	FALSE	FALSE
"CCNC"	6001.41665819321	-0.022784362254312	0.0556183074217338	-0.409655800590017	0.682058457420166	0.831676672957188	FALSE	FALSE	FALSE
"E2F3"	3197.60070013946	-0.0438142905663506	0.0599271869680808	-0.731125433764937	0.464702540444941	0.672721329041594	FALSE	FALSE	FALSE
"PTP4A1"	10054.276722531	-0.0116279345150335	0.0568972005428804	-0.20436742764295	0.838066381979515	0.919218313478005	FALSE	FALSE	FALSE
"ASCC3"	8526.85563806571	-0.115387774495855	0.0644071558007825	-1.79153656237764	0.0732072327853072	0.198632744820314	FALSE	FALSE	FALSE
"BVES"	131.269757383151	-0.177487605992877	0.190863317137327	-0.929919948238006	0.352412533721185	0.575184231200812	FALSE	FALSE	FALSE
"MED23"	4356.66686862396	0.0904970671628823	0.0579598410657617	1.56137535056736	0.118435214304959	0.281272610253219	FALSE	FALSE	FALSE
"WASF1"	696.244294456325	-0.0975648164881964	0.0961314418081694	-1.01491057091276	0.31014845875358	0.531256904604731	FALSE	FALSE	FALSE
"GPLD1"	542.344981960571	-0.263784152527002	0.105620470314217	-2.49747186073167	0.0125082391970762	0.0513726400218824	FALSE	FALSE	FALSE
"ALDH5A1"	3433.00937369718	-0.0133411594402201	0.0662403122157243	-0.201405443210655	0.840381559353487	0.920235966881622	FALSE	FALSE	FALSE
"AIM1"	2474.11664574339	-0.798515019317738	0.0692241214878007	-11.5352134798628	8.76694155566894e-31	2.67321016306325e-28	TRUE	FALSE	FALSE
"VNN2"	9.88656331404258	-1.16362965974408	0.646036069302919	-1.80118373421418	0.0716739252496125	0.195365009248201	FALSE	FALSE	FALSE
"ACOT13"	1065.87081327518	-0.039712052174534	0.0753527766281216	-0.527015114128036	0.59818309272909	0.777222155025649	FALSE	FALSE	FALSE
"SMAP1"	6606.80857713597	0.113251061581903	0.0456366515351927	2.48158131177896	0.0130800863993514	0.053161213969329	FALSE	FALSE	FALSE
"RPS12"	81139.1349920849	0.0475226762539247	0.0623589601369805	0.762082564390656	0.44601072833141	0.657299097217438	FALSE	FALSE	FALSE
"C6orf62"	12608.7711727807	0.199630191240157	0.0486582010400778	4.10270390135733	4.0834970773626e-05	0.000426511117389724	TRUE	FALSE	FALSE
"B3GAT2"	65.129453281051	0.391476327610014	0.335587275038557	1.16654103635198	0.243395767185173	0.454728429551903	FALSE	FALSE	FALSE
"GMNN"	2181.37552552177	-0.168913491477093	0.0740378340339879	-2.28144831194752	0.0225219319964045	0.0817701410393753	FALSE	FALSE	FALSE
"SOBP"	2376.46671634363	-0.196038143893718	0.0670204153622273	-2.92505116290589	0.00344399595019461	0.0183353262287888	TRUE	FALSE	FALSE
"NR2E1"	138.166207107973	0.144715498716827	0.190946346849969	0.757885663193823	0.448519433757064	0.659659241884028	FALSE	FALSE	FALSE
"SNX3"	7356.4844441527	-0.0356735773288452	0.0487544041675377	-0.731699585667337	0.464351949371653	0.672498362097127	FALSE	FALSE	FALSE
"HBS1L"	4626.41483931163	0.136101037852239	0.077619354232157	1.75344202742482	0.0795261623202047	0.211009417356276	FALSE	FALSE	FALSE
"TRIM38"	2161.54439407527	-0.254213293110293	0.0640212655271443	-3.97076332398505	7.16427232663267e-05	0.000692082617961117	TRUE	FALSE	FALSE
"PEX7"	143.589815529874	0.2303971676824	0.176041459911574	1.30876651328687	0.190613453365551	0.388187798758563	FALSE	FALSE	FALSE
"ZBTB24"	1431.21597189119	0.055694439166761	0.079420922762131	0.701256510624639	0.483142948876316	0.688617117649785	FALSE	FALSE	FALSE
"FIG4"	994.101023226696	0.269080775244059	0.0773392453276733	3.4792268026926	0.000502862804027024	0.00366552776284387	TRUE	FALSE	FALSE
"PERP"	40391.0588463873	-0.173548796227167	0.0426965432932308	-4.06470367016063	4.80935262555131e-05	0.000491198332717707	TRUE	FALSE	FALSE
"ARFGEF3"	832.57405664632	-0.3082789048109	0.106087887110443	-2.90588221905076	0.00366219270420161	0.019285167986889	TRUE	FALSE	FALSE
"SLC16A10"	134.557362379988	-0.316603698423024	0.204187636566181	-1.55055273545128	0.121008906366654	0.285673498359339	FALSE	FALSE	FALSE
"HECA"	1058.85259989207	-0.08128420243315	0.0696547602339991	-1.16695832646732	0.243227199402395	0.454463898421185	FALSE	FALSE	FALSE
"PHACTR2"	2687.26557662415	-0.0578713192928723	0.0638447636841513	-0.906437990422669	0.364704072298784	0.586685711947627	FALSE	FALSE	FALSE
"EPM2A"	121.880887450507	0.201427675269084	0.219845300021736	0.916224614531985	0.359549097822804	0.582091171652035	FALSE	FALSE	FALSE
"UNC93A"	3759.98477476099	-0.338494962745775	0.0583667085761708	-5.79945265037561	6.65317205373406e-09	1.76407037413524e-07	TRUE	FALSE	FALSE
"PHF1"	1233.81163429606	-0.196304479522412	0.069125256255252	-2.83983727738437	0.00451365517226391	0.022870574420178	TRUE	FALSE	FALSE
"CUTA"	844.871858965509	-0.0096261426182098	0.625733412108754	-0.015383775953036	0.987726006810487	0.993718277832593	FALSE	FALSE	FALSE
"QKI"	14790.5144276646	0.0331127286430333	0.0596074258987648	0.555513480808093	0.578543491908059	0.763409277205407	FALSE	FALSE	FALSE
"MDFI"	6234.84062865726	-0.0455623897055544	0.0575591975083628	-0.791574442971249	0.428608853706563	0.641911620004957	FALSE	FALSE	FALSE
"TFEB"	1139.77518646008	0.00705978063473523	0.0768062060513546	0.0919167994057001	0.926764143970016	0.965292345657661	FALSE	FALSE	FALSE
"CCND3"	2044.83932190595	-0.203745657051047	0.0690860180551262	-2.9491590742496	0.00318639918905709	0.0171970844771324	TRUE	FALSE	FALSE
"BYSL"	2455.90585476849	-0.125192609937102	0.0575971113078974	-2.17359181900388	0.0297358033625413	0.101161663229952	FALSE	FALSE	FALSE
"FAM120B"	173.932296941127	-0.501528992858926	0.755125082094008	-0.664166778129202	0.506583573897183	0.707982396465481	FALSE	FALSE	FALSE
"TBP"	1748.99470588214	-0.0665793770911886	0.0632409772259478	-1.05278855595974	0.292437911104691	0.511991764128021	FALSE	FALSE	FALSE
"GUCA1B"	59.9212045279711	-0.193491400281493	0.268681467782493	-0.720151642308769	0.47143163410388	0.678711544959914	FALSE	FALSE	FALSE
"PRPH2"	215.262035486913	-0.197249891154416	0.148763857475621	-1.32592616581444	0.184864154991848	0.380015189401694	FALSE	FALSE	FALSE
"GLTSCR1L"	1847.1367522031	-0.120190305375886	0.0782282720568091	-1.53640496224439	0.124439090484796	0.290865604057254	FALSE	FALSE	FALSE
"PPP2R5D"	4971.67837623059	-0.00643995578815413	0.0612327082947874	-0.105171826749044	0.916239465714018	0.959427666961532	FALSE	FALSE	FALSE
"MRPL2"	2823.3368460557	-0.0460017281744556	0.0643124616943241	-0.715284829137795	0.474433060914348	0.681339791597216	FALSE	FALSE	FALSE
"PTK7"	2717.92324536143	-0.283261418806535	0.0629037852062808	-4.50309020160923	6.69724412156617e-06	8.84157822054529e-05	TRUE	FALSE	FALSE
"SRF"	9204.9153519852	0.0810166487085619	0.0526764170488054	1.53800606129872	0.124047132762927	0.290092905106771	FALSE	FALSE	FALSE
"CUL9"	2492.3935692732	0.33927857188736	0.0565258563366298	6.00218367090002	1.94681293121971e-09	5.76873016688223e-08	TRUE	FALSE	FALSE
"DNPH1"	1831.04497217566	-0.0858696068353624	0.0828658982887705	-1.0362478246012	0.300086540487389	0.520805659406416	FALSE	FALSE	FALSE
"DUSP22"	1634.01072352795	-0.134001156791096	0.0598700939847529	-2.23819853740704	0.0252081110014186	0.0892600371758418	FALSE	FALSE	FALSE
"EXOC2"	2133.28315173919	0.178429370484643	0.0574637740927103	3.10507573339632	0.00190230310511725	0.0112913783994479	TRUE	FALSE	FALSE
"COX7A2"	8271.76995039542	-0.0264156396327768	0.0694958472854859	-0.380103857490398	0.703868322452164	0.844972735328813	FALSE	FALSE	FALSE
"TMEM30A"	6280.87432275001	0.0430692635678743	0.0474066998273113	0.908505838304775	0.363611030583642	0.585824657677157	FALSE	FALSE	FALSE
"GMDS"	1525.76041126292	-0.026411050592781	0.0741671079849204	-0.356101934002211	0.721764228919868	0.856289315489068	FALSE	FALSE	FALSE
"SENP6"	5389.43126713104	0.0626034511564371	0.0471476045684503	1.32781827898695	0.184238146849673	0.379207639215358	FALSE	FALSE	FALSE
"VEGFA"	11434.6247356018	0.0346751490198353	0.061739921498828	0.561632541442306	0.574366404283261	0.760498450271401	FALSE	FALSE	FALSE
"PRPF4B"	6244.1173681299	-0.0443493703428986	0.0605292427495862	-0.73269329547662	0.463745514077049	0.671963588842386	FALSE	FALSE	FALSE
"TTK"	4701.48606206603	0.0297643907349136	0.0691619622320825	0.430357811928977	0.666935379088943	0.823490895315029	FALSE	FALSE	FALSE
"SLC29A1"	38711.9103688044	-0.115662067339081	0.0571289961180824	-2.02457727596008	0.0429107895940463	0.133733675779005	FALSE	FALSE	FALSE
"WISP3"	72.7027345628726	-0.0580893146108628	0.258088692002892	-0.225075008750138	0.821920922329697	0.910863182873728	FALSE	FALSE	FALSE
"FAM46A"	908.216967656636	-0.148576878590291	0.0808246948614574	-1.83826092811075	0.0660239655712328	0.183799597868378	FALSE	FALSE	FALSE
"FBRSL1"	9860.69907067065	-0.159723515180743	0.0655859476484314	-2.43533136148203	0.0148781579380566	0.0588680568896945	FALSE	FALSE	FALSE
"ENPP5"	287.568307258389	0.52021579278049	0.143122749069597	3.63475265925419	0.000278247454006867	0.00223460837638055	TRUE	FALSE	FALSE
"PRSS16"	1277.03283537185	0.391064288128779	0.0724153927711983	5.40029230200236	6.65324005047568e-08	1.44242549488811e-06	TRUE	FALSE	FALSE
"ERBIN"	6260.31710690521	0.133998576356766	0.0647229682158463	2.07034040697718	0.0384204781806566	0.123052761247637	FALSE	FALSE	FALSE
"PCDHB2"	1825.22331166867	-0.228395256693975	0.0732986703096871	-3.11595361456086	0.00183351110877216	0.0109622161642434	TRUE	FALSE	FALSE
"HARS2"	2992.52870238812	0.0177062945408777	0.0539668618385942	0.328095685716065	0.742839315913137	0.869064926951351	FALSE	FALSE	FALSE
"CEP72"	1431.42924279405	0.0454190460650921	0.0761916279019734	0.596115968588141	0.551097757130373	0.744050833857646	FALSE	FALSE	FALSE
"MAN2A1"	28389.6442768867	0.0409992456793272	0.0525732718068629	0.779849613125565	0.435479399590187	0.648145020410367	FALSE	FALSE	FALSE
"SEMA5A"	771.248429566622	-0.252384841939189	0.106339442344928	-2.37338880450907	0.0176256992671021	0.0673567504840441	FALSE	FALSE	FALSE
"PAPD7"	11432.844348596	-0.205220193081539	0.050461308850663	-4.06688208759855	4.76463355774625e-05	0.000487157368356911	TRUE	FALSE	FALSE
"HMGCS1"	8493.97808627542	-0.230913011732382	0.0616572084816673	-3.74510973523948	0.000180314943939341	0.00154526473942576	TRUE	FALSE	FALSE
"DAP"	18668.831018983	-0.18854318392536	0.0492671384183784	-3.8269562628997	0.000129737555945449	0.00116739100197463	TRUE	FALSE	FALSE
"BRD8"	7554.79029701501	0.0924357734566401	0.0429793017283168	2.1507044028065	0.0314995386366584	0.105885273457686	FALSE	FALSE	FALSE
"KIF20A"	9553.70468970834	-0.165533593043431	0.0705184209263181	-2.34738088103803	0.0189059173193546	0.0711701248352047	FALSE	FALSE	FALSE
"NNT"	2981.602588777	0.0355441145740908	0.0648030946850438	0.548494091938701	0.583352684878596	0.766971451952838	FALSE	FALSE	FALSE
"MRPS30"	5234.81302685203	-0.0148289803430583	0.0511132335591641	-0.290120176527153	0.771724300659157	0.884798829762954	FALSE	FALSE	FALSE
"HSPA9"	35865.8166181089	0.012956521638045	0.0683049496758132	0.189686423890785	0.84955485983054	0.925331318814058	FALSE	FALSE	FALSE
"MRPS27"	11612.3968654597	-0.0254965966038306	0.046200075550572	-0.551873482889031	0.581035037253377	0.76558667704727	FALSE	FALSE	FALSE
"PFDN1"	6139.59240664208	0.0927063648518457	0.0648379824782025	1.42981569303166	0.152769923821939	0.334388724077082	FALSE	FALSE	FALSE
