"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"RBM5"	0.141579165598871	6.43858529890626	2.72798599237419	0.013527343572863	0.147881172654869	-3.43528707294525	FALSE	FALSE	FALSE
"ECE1"	-0.121194579743765	8.46662896392307	-2.77483889254603	0.0122281793352113	0.141771505710271	-3.43633925765352	FALSE	FALSE	FALSE
"RP11-293I14.2"	0.22396832444037	2.61892188487772	2.46382910245819	0.0236824838829819	0.199398563340886	-3.43663653727752	FALSE	FALSE	FALSE
"VEZF1"	0.122700120764395	5.6118418753175	2.69910116453572	0.014392893989628	0.152745946995216	-3.43774815245604	FALSE	FALSE	FALSE
"MRPS18C"	0.20727897486879	3.76010901800474	2.57894167409703	0.0185924136939525	0.173765655224846	-3.43851568817235	FALSE	FALSE	FALSE
"DCTD"	-0.124391794865109	5.58532725104426	-2.69475302235386	0.0145276764189586	0.153383953920713	-3.43873022453224	FALSE	FALSE	FALSE
"RP11-298I3.4"	0.798364020323295	-1.17431671425804	2.5071739169295	0.0216286717013638	0.189687592864667	-3.43887703685337	FALSE	FALSE	FALSE
"RETSAT"	0.150500807926431	4.73760064239718	2.64904835060992	0.0160190748062871	0.161866842079378	-3.43946573358803	FALSE	FALSE	FALSE
"TSPO"	-0.23468303455659	2.66223913360343	-2.49164412677314	0.0223444754481658	0.193388956364446	-3.44588992798353	FALSE	FALSE	FALSE
"KIAA1324L"	0.146067438331963	4.36780843398231	2.61960687410659	0.0170556603435039	0.167846064326755	-3.4470648937607	FALSE	FALSE	FALSE
"INAFM1"	0.267164315220189	1.66165335505086	2.37396785528014	0.0285359384687784	0.219628905544013	-3.44857312467256	FALSE	FALSE	FALSE
"PRX"	0.220404866238145	3.15377204576913	2.51464138074413	0.0212922126179461	0.1877529305189	-3.44865376730118	FALSE	FALSE	FALSE
"ADGRA2"	-0.34157502464152	1.85132878305327	-2.41732195044379	0.0260887579939691	0.210086305772535	-3.44905533563672	FALSE	FALSE	FALSE
"MCM2"	-0.134942661148483	7.62013025908538	-2.75239528452252	0.0128348694713857	0.144513326421425	-3.45057063852946	FALSE	FALSE	FALSE
"SRGAP1"	-0.183426605110196	4.17425362530781	-2.62086919565021	0.0170099395976527	0.167800614811195	-3.45245951619169	FALSE	FALSE	FALSE
"RP11-686O6.2"	0.614137740653742	-0.369814327639385	2.37116401994901	0.028701349540232	0.219942753515652	-3.45323611229358	FALSE	FALSE	FALSE
"C1orf53"	0.608768355518753	-0.266570152362825	2.35458907675228	0.0296975521990824	0.2230763416828	-3.45348337069129	FALSE	FALSE	FALSE
"ZMYM3"	-0.113024181697654	6.73184665842273	-2.73174873403228	0.0134183182458669	0.147627606117004	-3.45470598139943	FALSE	FALSE	FALSE
"NDUFS4"	0.153642645985597	5.56345510479399	2.68819216111683	0.0147333269587396	0.154861513083637	-3.45522101836424	FALSE	FALSE	FALSE
"BZW1P2"	0.43104195536336	1.12124754099671	2.34339416180941	0.0303884885386341	0.225484186692151	-3.45541323820577	FALSE	FALSE	FALSE
"C1QTNF6"	-0.127750140041586	8.79399813260511	-2.76740585786477	0.0124260014895965	0.143238369661549	-3.45807574552426	FALSE	FALSE	FALSE
"KIF1B"	0.155955605812861	4.92213626604319	2.64877557820285	0.0160283980146958	0.161866842079378	-3.45872480072293	FALSE	FALSE	FALSE
"LRRC41"	-0.112474357064372	6.80625791637804	-2.73040953540871	0.0134570249426703	0.147627606117004	-3.45916748018186	FALSE	FALSE	FALSE
"PVT1"	-0.164943297049235	3.46647767430444	-2.56010601033136	0.0193477960438947	0.178406036925152	-3.46052837627804	FALSE	FALSE	FALSE
"SV2A"	-0.349448739369318	0.657521574725705	-2.33284715605551	0.0310530686267934	0.227931687697571	-3.46204937377795	FALSE	FALSE	FALSE
"SHC1"	-0.122017250789729	6.67390611291324	-2.72665278592461	0.0135661757624246	0.148116432049876	-3.46263484169151	FALSE	FALSE	FALSE
"ZCCHC3"	-0.130294546428487	5.87269886751085	-2.70158012030976	0.0143165864135869	0.152319802721526	-3.46289455010769	FALSE	FALSE	FALSE
"PDSS2"	-0.130955675957782	5.69162243942474	-2.69766992112714	0.0144371271117075	0.152907249741191	-3.4629962019823	FALSE	FALSE	FALSE
"POLR3C"	0.177168392271491	4.0660686047949	2.58650610512365	0.01829697169828	0.172755751440108	-3.46482230399415	FALSE	FALSE	FALSE
"SESN1"	0.161480686138702	6.30185978264151	2.71263551950367	0.0139809492027887	0.150420161341138	-3.46488191664487	FALSE	FALSE	FALSE
"CRTC3"	-0.125948811302296	8.04450880760221	-2.75330407699719	0.0128097535121158	0.144459457969074	-3.46495507522894	FALSE	FALSE	FALSE
"ZNF703"	-0.210844284418823	5.16823815315944	-2.67259534275518	0.0152333980512358	0.158024622989337	-3.46505807404263	FALSE	FALSE	FALSE
"ZNF567"	0.302650583246034	2.19722272369885	2.4184826187203	0.0260260190134738	0.209821705525388	-3.46710431770478	FALSE	FALSE	FALSE
"DDN"	-0.475039239911004	-0.344390016651095	-2.31903825944362	0.0319435780804762	0.231298588226766	-3.46719304882505	FALSE	FALSE	FALSE
"CTC-360G5.8"	-0.127140518056352	5.78956639130265	-2.69814004917308	0.0144225833542221	0.152840621011893	-3.46745875383847	FALSE	FALSE	FALSE
"GLIS2"	-1.06552998438406	-2.17602809617468	-2.73821790503626	0.0132328334556676	0.146563022911195	-3.46796559794583	FALSE	FALSE	FALSE
"AJAP1"	-0.238272124479186	3.89016375418646	-2.58590351382233	0.0183203431461692	0.172755751440108	-3.47031494490789	FALSE	FALSE	FALSE
"RP11-663N22.1"	1.88563960997138	-2.3339991615409	3.16663261601068	0.00517847321515014	0.0893445673631063	-3.47043371987529	FALSE	TRUE	TRUE
"GPATCH11"	-0.170962208628139	4.59348088943698	-2.63408429149031	0.0165382232824614	0.164970457565902	-3.4707308493174	FALSE	FALSE	FALSE
"RP11-119K6.6"	0.285790199182045	1.43331622607782	2.35335226032187	0.0297731631685216	0.223203364878319	-3.47164672350126	FALSE	FALSE	FALSE
"MTHFS"	0.217620993100481	3.6101769461911	2.54002083777395	0.0201851782723438	0.182356331200629	-3.47486883315505	FALSE	FALSE	FALSE
"HNRNPA3"	-0.115965876285818	8.48703596034038	-2.75413187957874	0.0127869167527547	0.14435647819589	-3.47491355398633	FALSE	FALSE	FALSE
"STX12"	0.165829742664132	4.37524682790367	2.60314330148552	0.0176627354062973	0.170445801222656	-3.47537224509251	FALSE	FALSE	FALSE
"KLF2"	0.332353549418616	1.98192234063676	2.37548071775021	0.0284470569207236	0.21935054944801	-3.47620568071681	FALSE	FALSE	FALSE
"PCDHA13"	0.260618695026817	2.69444814000695	2.44020764385355	0.024877410546087	0.204747431005801	-3.47626150102746	FALSE	FALSE	FALSE
"DSCC1"	0.236537754491545	2.70663798326385	2.45191902388434	0.0242780835668563	0.202118341823837	-3.4766786162585	FALSE	FALSE	FALSE
"IL10"	-1.99962632612172	-4.61534131559913	-3.65158561420901	0.00174530206841971	0.0489567688060316	-3.47683856314267	TRUE	TRUE	TRUE
"CXorf57"	0.174381243553522	4.25855231689024	2.58543619311612	0.0183384875821554	0.17281485159594	-3.47704528697646	FALSE	FALSE	FALSE
"ARPC1A"	0.147757006128796	6.95247327965137	2.72170743638536	0.013711150222468	0.148925219632389	-3.47784699159361	FALSE	FALSE	FALSE
"COX7B"	0.152860386876355	5.54441132168987	2.67427962412624	0.0151786276353734	0.1577554996104	-3.47824122198571	FALSE	FALSE	FALSE
"RP11-432B6.3"	0.189832975786137	4.40791609527307	2.6019064440842	0.0177091605831797	0.170737380707214	-3.4782806923609	FALSE	FALSE	FALSE
"PCDHAC2"	0.259247591959808	2.67376057782686	2.43699351746024	0.0250442992895708	0.205125664398949	-3.47859980180359	FALSE	FALSE	FALSE
"NFU1"	0.150358559359976	4.48363658665979	2.61068327614477	0.0173822086603633	0.169133306068921	-3.4789977752382	FALSE	FALSE	FALSE
"ISPD"	-0.244562237954482	2.57843496545877	-2.46287713761594	0.0237295812982432	0.199635527008303	-3.48016263599152	FALSE	FALSE	FALSE
"CHRD"	0.222948046980171	3.65090910615369	2.52973372949075	0.0206271917537372	0.184750179202478	-3.48032964591045	FALSE	FALSE	FALSE
"AC025171.1"	0.768746343158793	-0.854938381438989	2.43956595547414	0.0249106458591032	0.204747431005801	-3.48077988274232	FALSE	FALSE	FALSE
"SMARCE1"	-0.127421083179739	5.55680990942536	-2.67810366360725	0.0150549703836919	0.157159566948887	-3.48407082934423	FALSE	FALSE	FALSE
"ADSSL1"	0.264174265281939	1.83904523876531	2.3656678515759	0.0290281864708678	0.221205644074625	-3.48521564381882	FALSE	FALSE	FALSE
"PRCP"	0.154324593089714	6.7333495988046	2.71126559905562	0.0140221282957445	0.150691820203096	-3.48536068728089	FALSE	FALSE	FALSE
"AP001372.2"	0.287210635789221	1.84141964615744	2.36550402441076	0.0290379816252354	0.221205644074625	-3.48639911134901	FALSE	FALSE	FALSE
"AC005618.6"	1.81913795602295	-3.08117691496577	3.49488477312199	0.00248471385897573	0.0592785754849182	-3.48739852995505	FALSE	TRUE	TRUE
"SLC35D1"	-0.164940972041375	5.07469503696064	-2.65156032667773	0.0159334587775479	0.161642796323037	-3.4880629629504	FALSE	FALSE	FALSE
"C10orf88"	0.165048877457515	3.34428331031238	2.51322495281712	0.0213556510963472	0.18791902506084	-3.4880839037453	FALSE	FALSE	FALSE
"RP11-343H19.2"	-0.228244439847333	3.44466249404566	-2.53175067917482	0.0205398152208069	0.184307609443585	-3.48813916650334	FALSE	FALSE	FALSE
"FTCDNL1"	0.675401937025378	-0.622415764067297	2.39015294334427	0.0275983346345598	0.215567859626117	-3.48911253613531	FALSE	FALSE	FALSE
"RP11-195F19.9"	0.246804133293059	1.77257500681379	2.3647060814212	0.029085734273992	0.221249270454961	-3.48943665600195	FALSE	FALSE	FALSE
"PXMP2"	0.27872754735909	2.33511744604512	2.40494462311284	0.0267666498220735	0.213343263394552	-3.48983078475127	FALSE	FALSE	FALSE
"SCAMP2"	-0.134922596961345	7.29151465573884	-2.72440633450673	0.0136318488456622	0.148330851127438	-3.49208216584283	FALSE	FALSE	FALSE
"BMPR2"	0.160377075735515	5.12241049009585	2.64473152003861	0.0161672279356717	0.162683045946968	-3.49256758425707	FALSE	FALSE	FALSE
"VEGFA"	-0.158367427401782	6.94456857528935	-2.71863102235508	0.0138020811514666	0.149320607358598	-3.49417045488545	FALSE	FALSE	FALSE
"ENDOG"	-0.172060299266191	3.72098996077005	-2.55197216104947	0.0196828787337338	0.179777554728735	-3.49441633561537	FALSE	FALSE	FALSE
"CTD-2342J14.6"	-0.515150530115115	-0.673459977394457	-2.3190021347283	0.0319459384340062	0.231298588226766	-3.49464585936321	FALSE	FALSE	FALSE
"BYSL"	-0.135006444069789	4.7505779910318	-2.63252692344188	0.0165931616391748	0.164997577526988	-3.49486079840001	FALSE	FALSE	FALSE
"GGTLC2"	-0.707420809661658	-2.08979031571812	-2.49888075490369	0.0220081947404852	0.19164106409479	-3.49503470807388	FALSE	FALSE	FALSE
"GTF2H5"	0.204346927561077	3.91874207647861	2.55210021059438	0.0196775614022067	0.179777554728735	-3.49669100567506	FALSE	FALSE	FALSE
"UBE2D3P1"	0.320288321080325	0.846086729874256	2.31022676490529	0.0325241246708379	0.233597875732338	-3.49680356179935	FALSE	FALSE	FALSE
"NDRG4"	0.279709831561795	1.55731763824419	2.32971690359067	0.0312528903759159	0.228760732682087	-3.49756605509305	FALSE	FALSE	FALSE
"PEX12"	0.212720685558024	2.93842390023521	2.46896893840069	0.0234297072288937	0.198300607667286	-3.49853775324794	FALSE	FALSE	FALSE
"ZNF488"	-0.85343608140599	-2.15171482557138	-2.45133655382862	0.0243075688300236	0.202118341823837	-3.50018794456686	FALSE	FALSE	FALSE
"CENPI"	0.171499531995425	4.00890624295038	2.55553569914142	0.0195354060095197	0.179395319527699	-3.50261579278716	FALSE	FALSE	FALSE
"GLRX2"	0.243508663213928	2.53582111474104	2.42228493961193	0.0258214739369968	0.2088569467981	-3.50479050995774	FALSE	FALSE	FALSE
"ARL4C"	-0.264552337817039	2.38353688790776	-2.41069872877331	0.0264494833508158	0.211937929352714	-3.50562123253259	FALSE	FALSE	FALSE
"ST8SIA1"	-0.436723032477761	-0.267405740115858	-2.29001694974628	0.0338927409647114	0.237898713912482	-3.50687564602013	FALSE	FALSE	FALSE
"SLC25A44"	0.178554417670931	3.98639559446643	2.5505054485017	0.0197438816492969	0.179976032377364	-3.50711883095025	FALSE	FALSE	FALSE
"MYL9"	-0.177328642054976	4.80897910515153	-2.62686607065828	0.0167943188978133	0.16625428660777	-3.50776164688672	FALSE	FALSE	FALSE
"RP11-649A18.4"	1.4002497884841	-2.5105365986384	3.00324670694735	0.0074313231742414	0.110791404096652	-3.50824188524956	FALSE	TRUE	FALSE
"C1orf105"	-0.246471707743051	4.64741652788155	-2.62558662686418	0.0168401032020195	0.166627503906874	-3.5082826238935	FALSE	FALSE	FALSE
"BLZF1"	0.252768648375148	3.98592670887434	2.55510537674914	0.0195531588376664	0.179401935572422	-3.50849847816724	FALSE	FALSE	FALSE
"GHRLOS"	0.436901754805472	0.961997381534757	2.29573411811805	0.0335002651683896	0.236561224574659	-3.50854732002339	FALSE	FALSE	FALSE
"LGALS8-AS1"	0.576712940692906	-0.423966258228158	2.30860007017994	0.0326323624810717	0.23405970310734	-3.50932386861964	FALSE	FALSE	FALSE
"AC005546.2"	-1.94489842095274	-3.55070885369851	-3.53136825543669	0.00228880123118526	0.0567913860260879	-3.50944666126526	FALSE	TRUE	TRUE
"RP11-421L21.3"	0.634685599506452	0.255903409658614	2.29827508693395	0.0333271839423231	0.236193077880929	-3.50995849468206	FALSE	FALSE	FALSE
"RP11-350N15.6"	-0.890244193040754	-1.82616299067101	-2.49034213588153	0.0224054883511073	0.193757806898368	-3.5101494204081	FALSE	FALSE	FALSE
"COL2A1"	-0.431713323379834	-0.626077124324122	-2.28551792345779	0.034204576924709	0.238681015057204	-3.51071340233393	FALSE	FALSE	FALSE
"CTC-459F4.1"	-0.797869590897375	-1.65844248092107	-2.48874352382834	0.0224806154314872	0.194080261035377	-3.51095958166986	FALSE	FALSE	FALSE
"AC005077.14"	-0.349799131744997	1.27374616320617	-2.32713050104223	0.031418894401129	0.229527272708905	-3.51241755900596	FALSE	FALSE	FALSE
"HMGA1P3"	-0.81920535175204	-1.46730725887055	-2.43500284157485	0.0251481870714694	0.205576914570266	-3.51282447495008	FALSE	FALSE	FALSE
"KLHL28"	0.171558799849956	4.48988567995283	2.59418876029233	0.0180014630790717	0.171445816536611	-3.51289704400055	FALSE	FALSE	FALSE
"NRCAM"	0.301031382849827	1.29065962625361	2.32620648939062	0.0314783985967751	0.229613554307363	-3.51290995019426	FALSE	FALSE	FALSE
"CXADR"	0.378687875251234	0.463201561393122	2.28287418918	0.0343890536771785	0.239010163234392	-3.51303940054772	FALSE	FALSE	FALSE
"ZNF658"	0.615430294045286	-0.219459124980533	2.30653345601921	0.0327703529061337	0.234455270494627	-3.51318558447639	FALSE	FALSE	FALSE
"CLEC16A"	0.163682466916483	4.27889612060504	2.57270960772078	0.0188392020492367	0.175371909133548	-3.51345288900341	FALSE	FALSE	FALSE
"CD320"	-0.178595876119632	5.75724029224623	-2.67045014680588	0.0153034291058763	0.158132824549353	-3.51384962719362	FALSE	FALSE	FALSE
"MAP3K7"	0.161645531927093	5.93121040033483	2.67253869836774	0.0152352433106798	0.158024622989337	-3.51410142614403	FALSE	FALSE	FALSE
"CBARP"	-0.281302189989586	1.62202593349272	-2.33680115468237	0.0308023570775328	0.227195977369303	-3.5141404125437	FALSE	FALSE	FALSE
"ATP5J"	0.166165349764719	5.58592290288876	2.65834785984207	0.0157042883007084	0.16059540647705	-3.51489245954536	FALSE	FALSE	FALSE
"CYP2B7P"	-1.09290840712829	-2.35272398100331	-2.63276587794539	0.0165847209453138	0.164997577526988	-3.51507241358517	FALSE	FALSE	FALSE
"ZNF607"	0.18234416345769	3.68623184828397	2.52446796373656	0.020856964754528	0.186017281760748	-3.51775885375979	FALSE	FALSE	FALSE
"ABCD1"	-0.134112180504361	6.04977876489978	-2.67818883881034	0.0150522270374258	0.157159566948887	-3.51847224612849	FALSE	FALSE	FALSE
"SLC2A3"	-0.122547292137838	12.2886079377405	-2.77729815767737	0.0121633951569482	0.141514671194196	-3.5201979020871	FALSE	FALSE	FALSE
"WBP1"	0.161196276852386	5.26296235699061	2.63384762400767	0.016546560921343	0.164970457565902	-3.52020796538319	FALSE	FALSE	FALSE
"SUZ12"	0.138400398987353	5.84977871430098	2.6673159693299	0.0154062969470272	0.158703692658227	-3.52050337892351	FALSE	FALSE	FALSE
"POU6F2-AS2"	0.50234865745957	-0.310360793630474	2.30388966884433	0.0329476694963098	0.235144240252611	-3.52084922798998	FALSE	FALSE	FALSE
"MYCBP2"	0.180614201067094	5.23038247042451	2.63921430543356	0.0163584735341902	0.16389621308919	-3.52194233615838	FALSE	FALSE	FALSE
"IRF2BPL"	-0.130357886777268	6.80105835581165	-2.69810779002555	0.0144235808683017	0.152840621011893	-3.5237114239954	FALSE	FALSE	FALSE
"RNF165"	-0.158056404365798	4.09131953405415	-2.57050117115365	0.0189273964351448	0.175958999035425	-3.52487880089667	FALSE	FALSE	FALSE
"COQ8A"	-0.113895685519261	6.98240281302118	-2.70362729060728	0.0142538610544296	0.151962110792051	-3.52560232353463	FALSE	FALSE	FALSE
"FIZ1"	-0.148721599680249	4.50842094141662	-2.59988706271319	0.017785206137812	0.170804408998506	-3.52570300761309	FALSE	FALSE	FALSE
"ARHGEF2"	-0.123318864760126	5.58887369191373	-2.65519817188716	0.0158102401994216	0.16128741890606	-3.52623811855584	FALSE	FALSE	FALSE
"ST3GAL3"	0.212645643722545	2.45414639974448	2.38463396686839	0.0279147747374661	0.216833571024875	-3.52710420840988	FALSE	FALSE	FALSE
"ZNF70"	0.251181784908677	2.54298673960296	2.4007386371252	0.0270007263598811	0.214137087811256	-3.52724347911928	FALSE	FALSE	FALSE
"RNASEH2A"	-0.133448772697204	5.76787401861091	-2.66447854807507	0.015499991910371	0.159313537435655	-3.52857057329875	FALSE	FALSE	FALSE
"LRRC8E"	0.385587612424975	1.45143139385534	2.30312104965422	0.0329993865205467	0.235330086811725	-3.52895747615798	FALSE	FALSE	FALSE
"LGALS1"	0.15085488041023	5.07031177831599	2.6202486467901	0.0170324010659077	0.167822526124608	-3.52898763703463	FALSE	FALSE	FALSE
"TCTEX1D2"	0.396124723800136	0.573771982288917	2.27191082710792	0.0351639142264838	0.241644787133035	-3.52984215615174	FALSE	FALSE	FALSE
"PTPRE"	-0.128532872686987	5.88122745610392	-2.66939506929374	0.0153379849542528	0.158216578525101	-3.53117163276802	FALSE	FALSE	FALSE
"MYRF"	-0.663711148749358	-1.50977308771375	-2.3020124590895	0.0330741110713871	0.23562368069998	-3.53145886716038	FALSE	FALSE	FALSE
"VPS13C"	0.133450803316341	5.24487673025197	2.63302015648132	0.016575743430153	0.164997577526988	-3.53253827087321	FALSE	FALSE	FALSE
"HPCAL1"	-0.148003293936418	6.43245015401571	-2.68605292943259	0.0148009787461005	0.155354966749055	-3.53322508886464	FALSE	FALSE	FALSE
"PRMT9"	0.194542703712369	3.22495467000872	2.47597974288382	0.0230889963010705	0.196681276214456	-3.5338947300726	FALSE	FALSE	FALSE
"CH507-42P11.8"	-0.17214189501586	4.66083820224256	-2.61609875768743	0.0171833356173583	0.168364720053614	-3.5349334330942	FALSE	FALSE	FALSE
"ABCD3"	0.128708967838858	6.00303505363658	2.66447065523451	0.0155002532955577	0.159313537435655	-3.53591235157471	FALSE	FALSE	FALSE
"LHX5"	-0.346710462533606	0.608866135476898	-2.27458500654734	0.0349734382222864	0.240977652588231	-3.53743449127471	FALSE	FALSE	FALSE
"ZNF346"	0.131309398392564	4.6883049117928	2.59425996317466	0.0179987455538656	0.171445816536611	-3.53805691654362	FALSE	FALSE	FALSE
"CATSPERG"	0.553274850278293	-0.317120588650276	2.30024114565037	0.0331938315086109	0.236103175632684	-3.54136664028874	FALSE	FALSE	FALSE
"PCDHAC1"	0.260084612729154	2.72327432443187	2.40677209334436	0.0266655368148902	0.212859491679605	-3.54157688480669	FALSE	FALSE	FALSE
"KIAA0895"	0.62937992484533	-0.827164323252764	2.34970073727542	0.0299974390169992	0.224131991520696	-3.54167959195996	FALSE	FALSE	FALSE
"RP11-290D2.6"	0.309857526179584	6.71377186901395	2.68382196553733	0.0148718466314569	0.156021076264079	-3.54205899403466	FALSE	FALSE	FALSE
"DYRK2"	0.138127765507919	4.75794811765033	2.5976815881988	0.0178686128795618	0.170867089841511	-3.54232159734807	FALSE	FALSE	FALSE
"RP11-488L18.4"	0.193635262898525	4.2221662656757	2.55357881740302	0.0196162595571144	0.179686581180944	-3.5439526322179	FALSE	FALSE	FALSE
"CCDC114"	0.773841781826646	-1.2069103656196	2.45458153477391	0.0241437306499371	0.201804318249023	-3.54501979863746	FALSE	FALSE	FALSE
"RP11-250B2.3"	0.460969551345469	0.19007142677326	2.2598950720749	0.0360316409857992	0.244464049734453	-3.54619773431797	FALSE	FALSE	FALSE
"MRM1"	0.619297131859048	0.227546632107265	2.26017875627267	0.0360109289438455	0.244464049734453	-3.54658962817743	FALSE	FALSE	FALSE
"C8G"	-0.367305424939879	0.418960210280975	-2.26274732772911	0.0358238942046704	0.24399164413695	-3.54717646649138	FALSE	FALSE	FALSE
"CD24"	-0.114086483226753	8.00440746600351	-2.71029262694583	0.0140514455729006	0.150716778227456	-3.54858802059178	FALSE	FALSE	FALSE
