"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"NBEA"	0.548898600890019	1.58142867230219	3.44457078809057	0.00278232681994311	0.00947196134274749	-1.9365573509324	TRUE	FALSE	FALSE
"APOL4"	-0.194729908465262	6.06793910963854	-3.81095906366386	0.00121744115067454	0.00468688144738848	-1.93753280731957	TRUE	FALSE	FALSE
"ZCCHC8"	-0.215769748885023	5.37886130543331	-3.77419184082534	0.00132299212029885	0.00503798843207078	-1.93760561262428	TRUE	FALSE	FALSE
"CAPN10-AS1"	0.428821305889297	1.73197044490421	3.45515137025758	0.00271695301937184	0.00928542055582206	-1.93777867647171	TRUE	FALSE	FALSE
"TP53RK"	-0.239006450155493	4.10941387926654	-3.6930706513109	0.00158921405052313	0.00590135434308485	-1.93882334628243	TRUE	FALSE	FALSE
"RP11-829H16.3"	1.6625927585041	-2.54610381868646	3.26319121507522	0.00417669921129197	0.013414597588821	-1.94210725212532	TRUE	TRUE	TRUE
"FBXL3"	-0.256691819469765	5.20167765241193	-3.76489631929834	0.00135109147257028	0.00512922922349353	-1.9424102484446	TRUE	FALSE	FALSE
"TMEM110"	-0.160094629937964	5.99151983005427	-3.80602462441594	0.00123110379746357	0.004731697244548	-1.94378176358837	TRUE	FALSE	FALSE
"ZSCAN22"	-0.27738829542018	3.03895084335236	-3.58026093994086	0.00205002352326314	0.00730909488356708	-1.94401475581904	TRUE	FALSE	FALSE
"CTDSP1"	-0.171016347119445	7.73735607191375	-3.84834858718926	0.00111871343423225	0.00435052929768073	-1.94413430541183	TRUE	FALSE	FALSE
"RP11-298I3.4"	1.02350710731862	-1.17431671425804	3.2144540810751	0.00465602289626926	0.0146999356195573	-1.9463909149943	TRUE	FALSE	FALSE
"RP11-432J22.2"	0.878871023631708	-0.585476020118377	3.23385713881435	0.00445906822201847	0.0141531913763811	-1.94666316705285	TRUE	FALSE	FALSE
"GABPB1"	-0.214655531807526	4.98458242484584	-3.75134165793528	0.00139313435027219	0.00527035685374131	-1.94723881108316	TRUE	FALSE	FALSE
"RNF216P1"	-0.238192435823902	4.77741175316109	-3.73696874104583	0.00143913875177487	0.00541663336517589	-1.94790895284372	TRUE	FALSE	FALSE
"CASC2"	0.854299295444584	-0.355455484943158	3.25629791508778	0.00424143666932278	0.0135790432942179	-1.94882655442141	TRUE	FALSE	FALSE
"PLPP5"	-0.260971737831985	4.22656501844972	-3.69642933894346	0.00157720142549545	0.00586191341381211	-1.94956046137527	TRUE	FALSE	FALSE
"PIK3R1"	0.213080382501343	5.08947177543125	3.75391606341181	0.00138505024780735	0.00524680246723785	-1.96032778467117	TRUE	FALSE	FALSE
"FAM174A"	0.221273025141209	3.924458448867	3.67156810793915	0.00166830350030798	0.00614736427103165	-1.96083116713841	TRUE	FALSE	FALSE
"EPPK1"	0.402905821223555	2.99859054954642	3.57553153669783	0.00207199917104763	0.00737683531135532	-1.96108131901417	TRUE	FALSE	FALSE
"FBXL18"	0.212957151616749	5.62222511566077	3.78373921524676	0.00129473743895026	0.00494564385546533	-1.96233009411349	TRUE	FALSE	FALSE
"FAM212B"	1.25668515150662	-2.51073109346578	3.2611980518125	0.00419531755918647	0.0134620806857307	-1.96233483610905	TRUE	TRUE	FALSE
"TSPYL4"	0.25461507232245	3.92154045625164	3.66744878459397	0.00168389539714431	0.00619831215031314	-1.96283502725324	TRUE	FALSE	FALSE
"XRCC6P2"	-1.57754568058387	-2.58167324181515	-3.29987130326291	0.00384817891775432	0.0125178716926208	-1.96295236626859	TRUE	TRUE	TRUE
"PWP2"	-0.261086343051815	3.60640837647046	-3.62950803023072	0.00183448123058261	0.00666411133013506	-1.96324126244449	TRUE	FALSE	FALSE
"RP11-666A8.9"	2.4552321170564	-4.60563494973195	3.75071513632209	0.0013951088393778	0.00527447286617601	-1.96451468339571	TRUE	TRUE	TRUE
"CITED4"	0.319444187935261	3.65394408467635	3.64678244762453	0.00176433005718932	0.00644405612035047	-1.96559877791758	TRUE	FALSE	FALSE
"CAP2"	0.408371462889552	1.38438266626603	3.41049593073396	0.00300358605877678	0.0101156744866813	-1.96646058537273	TRUE	FALSE	FALSE
"CEP350"	-0.239710735385151	6.27129784216938	-3.79941971280027	0.00124963126173612	0.00479328699193975	-1.96842259205843	TRUE	FALSE	FALSE
"MCOLN1"	-0.23858554790098	4.11999259838247	-3.67601617709066	0.00165162829521931	0.00609551535863524	-1.96912530788241	TRUE	FALSE	FALSE
"BFSP1"	-0.443884330258715	2.19073656562393	-3.47736548615122	0.00258459209621031	0.00890384580519483	-1.96951974301786	TRUE	FALSE	FALSE
"AC073254.1"	1.62729140223026	-2.96538107723961	3.25787040135869	0.00422658287693985	0.0135458991154138	-1.96980322221007	TRUE	TRUE	TRUE
"CTD-2510F5.6"	-0.26282269746222	4.0967676129898	-3.67453663246755	0.0016571564453675	0.00611163474756859	-1.97031300965326	TRUE	FALSE	FALSE
"CTD-2224J9.4"	-0.478197298174344	0.681812967205073	-3.32881452599912	0.00360697461210698	0.0118522113833483	-1.9703620705624	TRUE	FALSE	FALSE
"ARMS2"	-0.992935542569112	-1.63500699591825	-3.20101371599845	0.00479741480340461	0.0150856193385316	-1.9711782734797	TRUE	FALSE	FALSE
"CTB-46B19.2"	1.39329823900902	-1.86816916921134	3.22232418655855	0.0045751304629149	0.0144692536153378	-1.97122722128947	TRUE	TRUE	FALSE
"DDX59"	-0.207347773688955	5.37995966056286	-3.76255278272735	0.00135826905827303	0.00515462006513775	-1.97186403728987	TRUE	FALSE	FALSE
"NBPF14"	-0.345901492981637	3.90932024441479	-3.66585953137758	0.00168994943902314	0.00621625194385568	-1.97342235946597	TRUE	FALSE	FALSE
"ST13"	-0.146777074664667	8.19954023781921	-3.8428581022934	0.00113269450926331	0.00440002628289524	-1.97439852875161	TRUE	FALSE	FALSE
"USP27X-AS1"	0.848647265340541	-0.868542112630148	3.21134524560942	0.00468836090173044	0.0147940399574376	-1.97624897982318	TRUE	FALSE	FALSE
"F2"	-1.8644427185529	-3.66839412065104	-3.48136509610127	0.0025614464741413	0.00883566913775348	-1.97809887129095	TRUE	TRUE	TRUE
"ZNF250"	0.382676552349008	1.91553325425222	3.44669685060369	0.00276906721393132	0.00943291881123501	-1.97900898419967	TRUE	FALSE	FALSE
"RP11-90P5.2"	1.27758533038457	-2.10360233079438	3.20254889521684	0.00478105481634051	0.0150414726345623	-1.97920652619521	TRUE	TRUE	FALSE
"AC006014.7"	-0.490269141045236	2.39101558130505	-3.49229597118488	0.00249922900571676	0.00865079826395486	-1.97952621902394	TRUE	FALSE	FALSE
"ZNF599"	0.385336490103263	1.43420871901167	3.40351078529601	0.00305104002352884	0.0102525457227083	-1.97987833253502	TRUE	FALSE	FALSE
"NFU1"	0.214444078217833	4.48363658665979	3.70246299409853	0.00155584785265625	0.00579174604418742	-1.98241938354863	TRUE	FALSE	FALSE
"RP11-91P24.6"	2.56327455273497	-3.22274683336778	3.46864272278773	0.00263578921334927	0.00904918041140993	-1.98317462666703	TRUE	TRUE	TRUE
"PCBP4"	0.341037199099438	2.05172201024247	3.47447196654398	0.00260146544518135	0.00895611555289923	-1.98553568032881	TRUE	FALSE	FALSE
"RP11-355B11.2"	0.889489063080311	0.770093668684606	3.33456588945724	0.0035608443162689	0.0117280716645592	-1.98772912478425	TRUE	FALSE	FALSE
"RP11-9M16.2"	-0.892904606683923	-0.731681420251478	-3.19633986606833	0.00484756039017849	0.0152256906485016	-1.98870675407765	TRUE	FALSE	FALSE
"GEMIN8P4"	0.536362236781638	1.19815507224792	3.3681489076926	0.00330283659749756	0.0109788298312456	-1.9897912994671	TRUE	FALSE	FALSE
"RP1-239B22.5"	0.569549220534798	0.366872555816593	3.29953161945574	0.00385110170999723	0.0125254452096344	-1.99008705366114	TRUE	FALSE	FALSE
"CAMK1"	0.371456085418475	1.56276751013015	3.43496089328223	0.00284304632673372	0.00964282948300958	-1.99080778286747	TRUE	FALSE	FALSE
"SPRTN"	0.266100867105051	3.56903407016147	3.62314387336918	0.00186101779426386	0.00674887258632509	-1.99102510051047	TRUE	FALSE	FALSE
"LHX6"	-0.233072638201082	3.94806707444152	-3.65915586173187	0.00171572495793915	0.00629376751326757	-1.99125235467762	TRUE	FALSE	FALSE
"RP11-27G14.4"	0.992778440673624	-1.30654072767307	3.19060265920411	0.00490981543976763	0.0154028551085845	-1.99135105018995	TRUE	FALSE	FALSE
"PLD5"	0.899629668951764	-1.40941164294397	3.19112247952352	0.00490414277681962	0.0153873505714153	-1.99155232463135	TRUE	FALSE	FALSE
"APCDD1L"	-1.24589598832088	-2.21778032177072	-3.22423265811189	0.00455572243695293	0.0144100373658934	-1.99269527815636	TRUE	TRUE	FALSE
"LCP1"	-0.161306457680606	9.2313783317175	-3.85022871917703	0.00111396552854695	0.00433606759504252	-1.99283279177716	TRUE	FALSE	FALSE
"LARP1B"	-0.213587394898623	4.729846047223	-3.71519157374216	0.00151173871133991	0.00564850792711714	-1.99386746092744	TRUE	FALSE	FALSE
"ACTL8"	-1.77423273404491	-2.99554552545111	-3.31518513806111	0.00371864940944715	0.0121679199222451	-1.99505531803133	TRUE	TRUE	TRUE
"ZNF629"	0.200698334646824	4.5564697297996	3.7037498396126	0.00155133092992602	0.00577901633418596	-1.99713984642174	TRUE	FALSE	FALSE
"ANOS2P"	0.500627719106832	0.764589210134961	3.32125874933575	0.00366847089418278	0.0120281473362181	-1.99943238019338	TRUE	FALSE	FALSE
"RP1-92O14.3"	0.785406995406924	-0.732073229668811	3.19837758596107	0.0048256350790629	0.0151613465437046	-1.99951259933356	TRUE	FALSE	FALSE
"CDC42EP3"	-0.188380775594767	5.05655931788417	-3.73339474622748	0.00145081109697362	0.00545082692506623	-1.99986034150638	TRUE	FALSE	FALSE
"RP11-390P2.4"	0.58490452848285	0.176854907960732	3.2652460219765	0.00415758981454072	0.0133736123122789	-2.00046528951777	TRUE	FALSE	FALSE
"SGPP1"	0.207368845100543	6.40297975588609	3.7898745746308	0.00127689852089184	0.00488542394498864	-2.00068600482032	TRUE	FALSE	FALSE
"IL1R2"	-1.99570942163235	-3.95775032890953	-3.45106332859999	0.00274202999951416	0.00934988733728801	-2.00231497691075	TRUE	TRUE	TRUE
"FBXW10"	1.28738940018343	-1.99749583454766	3.20219971928203	0.00478477109061657	0.0150509164991681	-2.00242382519466	TRUE	TRUE	FALSE
"CAV2"	-0.266499906991887	3.27269303575709	-3.5827852557793	0.00203838871307632	0.00727315322318189	-2.00369111553699	TRUE	FALSE	FALSE
"NUTM2A"	0.611046762526267	-0.147187118424259	3.25350525181571	0.0042679424867002	0.0136473097184011	-2.0037651221261	TRUE	FALSE	FALSE
"NDUFAF1"	0.254802704931945	3.1848118721607	3.58171315974149	0.00204332209094972	0.0072882870247116	-2.00540522526454	TRUE	FALSE	FALSE
"CD46"	0.193682585544472	7.4717464621396	3.81522789779353	0.0012057434997815	0.00464609339059759	-2.00614063921085	TRUE	FALSE	FALSE
"TSPOAP1"	-1.81528134435316	-3.05482086598961	-3.29432570642112	0.00389616919668381	0.0126583436609101	-2.00944682301308	TRUE	TRUE	TRUE
"LINC01395"	-1.27277566190586	-1.85482749365638	-3.18583957160042	0.00496209317697124	0.0155367798552432	-2.00963928377346	TRUE	TRUE	FALSE
"NCAPH"	-0.215594075038082	6.21451859712311	-3.78162993699486	0.00130092747961247	0.0049638359510082	-2.01009761401285	TRUE	FALSE	FALSE
"RP1-179N16.6"	1.08983388494333	-0.694189572104497	3.19963696460947	0.0048121330049759	0.0151256929100003	-2.01103240881747	TRUE	FALSE	FALSE
"AC012146.7"	0.765444108192052	-0.357176161626396	3.22132544858242	0.00458531925767924	0.0144971237403979	-2.0134654066316	TRUE	FALSE	FALSE
"IARS2"	-0.168154242536605	8.18754604896685	-3.82347620703346	0.00118345772357083	0.0045710891831212	-2.01596953403484	TRUE	FALSE	FALSE
"RP11-673C5.1"	0.332281838868336	3.94676741753552	3.64753604094871	0.00176133109496208	0.00643834822947616	-2.01768613388124	TRUE	FALSE	FALSE
"RP11-300I6.5"	-1.17574705010736	-2.31885960162984	-3.19397359041367	0.00487314306559013	0.0152991999731329	-2.01869581838939	TRUE	FALSE	FALSE
"RP11-422P24.11"	0.888282467577997	-0.722948655384735	3.18771084835647	0.00494149025294704	0.0154883847148612	-2.01989351988668	TRUE	FALSE	FALSE
"BSPRY"	0.399000395233736	2.56264364343127	3.50689010853775	0.00241848269683337	0.00842390153629163	-2.02274142758509	TRUE	FALSE	FALSE
"GLIPR2"	2.36996880112154	-3.87601656594477	3.35335442686133	0.00341415018473142	0.0113121245346889	-2.02379137657394	TRUE	TRUE	TRUE
"ZNF91"	0.303063151938641	3.67317738709133	3.62089567844189	0.00187048280559396	0.00677386810772603	-2.0239775583366	TRUE	FALSE	FALSE
"SRMS"	-0.821263077632422	-0.779721937714226	-3.18960407093296	0.00492073076663738	0.0154325017612004	-2.02509312235681	TRUE	FALSE	FALSE
"CDKAL1"	-0.307468656648473	4.08480003244341	-3.6511164385128	0.00174715171765562	0.00639206288366329	-2.02544394790124	TRUE	FALSE	FALSE
"RP1-234P15.4"	1.02565710019783	-1.63054711109408	3.17217919406904	0.00511505826947026	0.0159399138320504	-2.02623621703963	TRUE	FALSE	FALSE
"MBD4"	0.270820293440504	4.6549155188106	3.69236601768096	0.00159174574937991	0.00590659079732909	-2.029071748634	TRUE	FALSE	FALSE
"LRP12"	0.374086007929677	2.61397468058275	3.50267389207841	0.00244154156036631	0.00848317903854143	-2.03100951371379	TRUE	FALSE	FALSE
"C6orf163"	1.06925091149607	-1.26528069330528	3.17560717325396	0.0050762454075127	0.0158470933246388	-2.03205837455886	TRUE	FALSE	FALSE
"CASC9"	0.573221050112131	0.266910861901026	3.26494816698133	0.00416035450205836	0.0133784197741355	-2.03568554876671	TRUE	FALSE	FALSE
"RELA"	-0.204188691691741	5.34775883770834	-3.73212339209868	0.00145498590213406	0.00546456284798646	-2.0373063780923	TRUE	FALSE	FALSE
"GOSR1"	-0.158724228747217	5.64326327205937	-3.74759700931936	0.00140497716175109	0.00530606828423244	-2.03814851557374	TRUE	FALSE	FALSE
"MACROD1"	-0.257279536086119	4.70241678453416	-3.69549378026283	0.00158053842983453	0.00587122664213602	-2.0383584788975	TRUE	FALSE	FALSE
"CLDN9"	0.796834066392617	-0.938288100545817	3.18591872636152	0.0049612199785803	0.0155363549975877	-2.03939233904124	TRUE	FALSE	FALSE
"RP11-159N11.4"	1.69712526224793	-2.80710958616968	3.31908290638736	0.00368637020534952	0.0120791841259749	-2.03994826852257	TRUE	TRUE	TRUE
"GRK4"	0.795187682709652	-0.644624533353724	3.18846881525809	0.00493316877403512	0.0154669048063438	-2.04037886078687	TRUE	FALSE	FALSE
"JAK3"	0.245433471447341	4.0456325727798	3.6409234740018	0.00178781968344156	0.00651257296409822	-2.04204391549651	TRUE	FALSE	FALSE
"EGR2"	-0.707584323550884	0.0290099254683962	-3.24178326849363	0.00438097942297312	0.0139495185957946	-2.04218078594754	TRUE	FALSE	FALSE
"LINC00959"	1.91571662274538	-3.53450554237371	3.46929913604097	0.00263190188958243	0.00903874228985057	-2.04406586468744	TRUE	TRUE	TRUE
"MCM5"	-0.155200723949498	6.54141783429328	-3.77678573413634	0.00131525547994543	0.00501124469895648	-2.04446086909937	TRUE	FALSE	FALSE
"RP11-385F7.1"	1.15989084711	-1.98120849610772	3.17200684538674	0.00511701729749486	0.0159436601669911	-2.04559289640802	TRUE	FALSE	FALSE
"SULT1A3"	0.591298355783956	0.248289858734892	3.27693635295153	0.00405049115849752	0.0130870623841884	-2.04569710381624	TRUE	FALSE	FALSE
"CFAP36"	0.365454193160934	4.44282658270557	3.67283399883963	0.00166354089469315	0.00613088741910529	-2.04639864072489	TRUE	FALSE	FALSE
"ZNF213-AS1"	0.408930886750187	2.65676336025868	3.50017930162409	0.00245528687083251	0.00852493509569609	-2.04716940652524	TRUE	FALSE	FALSE
"CTD-3184A7.4"	0.562652776198978	1.70441718536566	3.40393627595415	0.00304812842379136	0.0102476657158616	-2.04810451667302	TRUE	FALSE	FALSE
"DDX21"	-0.228403437876294	6.69180119210201	-3.77679864750784	0.00131521707702979	0.00501124469895648	-2.04931367511357	TRUE	FALSE	FALSE
"RP3-339A18.6"	1.61154532919735	-3.08436942824463	3.30289296261839	0.00382227483290338	0.0124432145927898	-2.05041482540724	TRUE	TRUE	TRUE
"AUNIP"	0.366942992856232	2.20251517725479	3.43409057305053	0.00284860949422153	0.0096601428855877	-2.05216525235675	TRUE	FALSE	FALSE
"RP11-753H16.5"	-1.13731538272804	-1.48950188099496	-3.15694064729999	0.00529113007211059	0.0163964322005122	-2.05300231359724	TRUE	FALSE	FALSE
"PRAF2"	0.519095993743949	0.728058958048186	3.30484011583338	0.00380567303026547	0.0123949146653637	-2.05302519548865	TRUE	FALSE	FALSE
"RP11-379F4.4"	1.41849707492583	-2.61126424737875	3.22873381337534	0.0045102668620318	0.0142834157720328	-2.05544838593458	TRUE	TRUE	FALSE
"TEX21P"	1.12634316323982	-1.45938994878151	3.15461075483539	0.00531856667234268	0.0164717620581551	-2.05745276894446	TRUE	FALSE	FALSE
"ELOF1"	0.234004885285833	4.82636548965824	3.69290084733505	0.00158982377792029	0.00590257802355813	-2.05831808268225	TRUE	FALSE	FALSE
"RP11-52L5.6"	2.74189993954064	-3.50897874017032	3.47157111091255	0.00261849074823173	0.00900442802844428	-2.05911168394758	TRUE	TRUE	TRUE
"HYAL4"	-0.408130248277234	1.5676270848794	-3.38846164341749	0.00315580064238847	0.0105490473393455	-2.05964573962579	TRUE	FALSE	FALSE
"SLC25A19"	-0.240780533756131	5.31496802200106	-3.7200276494522	0.00149530794961296	0.00559505457665127	-2.0621832098313	TRUE	FALSE	FALSE
"IL18BP"	-0.256444777292067	3.581005747357	-3.59464310506258	0.00198460440567966	0.00711579126941627	-2.06241245514684	TRUE	FALSE	FALSE
"PSMB6"	-0.214550876607332	6.39956460849517	-3.7610848032135	0.00136278439237122	0.00516803168491308	-2.06824481405254	TRUE	FALSE	FALSE
"TTC13"	0.306744024631084	3.47518190954461	3.57418039854501	0.00207832011683718	0.00739558979413718	-2.06884583430495	TRUE	FALSE	FALSE
"INPP5E"	0.240331046420296	4.35345778080521	3.65278093334879	0.0017405984975163	0.0063725144158287	-2.06955087066607	TRUE	FALSE	FALSE
"ERC1"	-0.220118046934706	6.70521858397775	-3.76966947291132	0.00133658927703099	0.00508149967694186	-2.07101222947702	TRUE	FALSE	FALSE
"FOXO6"	-0.243961890963381	5.37754849034811	-3.72151563442375	0.0014902882890535	0.00558222138997173	-2.07236164366896	TRUE	FALSE	FALSE
"PSMD4"	-0.1966512600422	6.82297519231518	-3.77043196343478	0.00133428702054569	0.00507457851143086	-2.07312974677764	TRUE	FALSE	FALSE
"MIIP"	-0.221197728678821	4.70596128024583	-3.68518806298235	0.00161776514184938	0.00598942714906837	-2.07417733136302	TRUE	FALSE	FALSE
"PKP4"	0.180228543793727	6.20141189687348	3.75226422003813	0.00139023195027568	0.00526264622902202	-2.07528664693834	TRUE	FALSE	FALSE
"VTI1A"	-0.248924678756309	3.8030510802316	-3.59845936469643	0.00196759579203446	0.00706140479426855	-2.07589607856534	TRUE	FALSE	FALSE
"CHRM3"	0.290196564229453	2.76694889164714	3.49892643570497	0.00246221904113449	0.0085415262580487	-2.07598274953108	TRUE	FALSE	FALSE
"TRPV4"	-0.25441214377952	4.28815306616052	-3.64993638408668	0.00175181249879108	0.0064080017536956	-2.07720012550925	TRUE	FALSE	FALSE
"TMTC4"	-0.190729155647793	5.28253545740901	-3.71145654446034	0.00152455141781617	0.00568931801022416	-2.08056865704353	TRUE	FALSE	FALSE
"PDCD5"	0.302545120737295	5.07585179006195	3.70277592849644	0.00155474822795875	0.00578969881035514	-2.08167754998545	TRUE	FALSE	FALSE
"PAN3"	-0.217391093366706	5.20727644978804	-3.70277842445937	0.00155473946046555	0.00578969881035514	-2.08629107963783	TRUE	FALSE	FALSE
"RP11-91G21.1"	1.11595966932152	-1.42355293800694	3.13883968690967	0.00550796890969493	0.0169660583494127	-2.08648967539751	TRUE	FALSE	FALSE
"TNFSF14"	-0.543220011431788	1.51219875691585	-3.3545472237008	0.0034050404984823	0.0112837160832198	-2.08791191965378	TRUE	FALSE	FALSE
"RP11-424C20.2"	0.480962793203537	0.676450331997379	3.29198520443732	0.00391659911542988	0.0127149140030276	-2.08846049352981	TRUE	FALSE	FALSE
"RP11-337C18.8"	0.177661800464064	6.34021147349548	3.7502310062863	0.0013966364880403	0.0052783538315495	-2.08861013336559	TRUE	FALSE	FALSE
"PRRT3"	0.683607534481968	0.406498580678625	3.24680938063551	0.00433215722702818	0.0138190830019043	-2.08957159982944	TRUE	FALSE	FALSE
"APPL2"	0.19180772694644	5.11722892804754	3.69606876421539	0.00157848671380601	0.00586565551473583	-2.08993429032411	TRUE	FALSE	FALSE
"KCTD14"	0.834037362413393	-1.30051142134127	3.139008897671	0.00550590228870835	0.0169621728011012	-2.09032933480554	TRUE	FALSE	FALSE
"SUGT1P"	1.13768119627589	-1.73927451272008	3.13680822573601	0.00553283886650255	0.0170326384067062	-2.09299462403488	TRUE	FALSE	FALSE
"RPRD2"	-0.21753755986149	6.80909814795685	-3.76123536898679	0.00136232058243514	0.00516803168491308	-2.09300726249986	TRUE	FALSE	FALSE
"MIR6775"	-1.59209211954791	-3.11820413755916	-3.29941731995917	0.00385208568403565	0.0125267114880974	-2.09357062131842	TRUE	TRUE	TRUE
"CTD-2033C11.1"	2.81453832740884	-3.90365267044503	3.59361344915972	0.00198921837004477	0.00712899484898881	-2.09480445290987	TRUE	TRUE	TRUE
"WDR7"	0.263931591457668	3.48205515852468	3.56727317211209	0.0021109333772644	0.00749676924705946	-2.09499479666468	TRUE	FALSE	FALSE
"DNAJC25"	-0.276457725785158	3.09325406817439	-3.52799250807915	0.00230626801847034	0.00807955435278958	-2.09782209724487	TRUE	FALSE	FALSE
"WHSC1"	0.206201568710586	5.96190859874314	3.73375209032931	0.00144963981698138	0.00544931472322415	-2.09902168079262	TRUE	FALSE	FALSE
"TMEM177"	0.338074729786837	2.83059542067801	3.49169929950594	0.00250258634412382	0.00865957357511703	-2.0996986899386	TRUE	FALSE	FALSE
"DCBLD2"	0.202284048242037	5.84969319168495	3.72803558572202	0.00146849040218652	0.00550644692283039	-2.10054109189635	TRUE	FALSE	FALSE
"LRSAM1"	-0.178253133236405	4.91513994851782	-3.68321967491949	0.00162497391635392	0.00601188980012497	-2.10090971703088	TRUE	FALSE	FALSE
"TBC1D3P1-DHX40P1"	0.442241052945801	2.12862025248067	3.41434834833606	0.0029777263442398	0.0100398180486165	-2.10102514209387	TRUE	FALSE	FALSE
"RP11-981G7.6"	2.7231709705168	-4.44250207193959	3.45346949511639	0.00272724250804987	0.00931068308033101	-2.1021172123241	TRUE	TRUE	TRUE
"TMX3"	0.257293613645185	4.90352100200602	3.67668329741812	0.0016491416728962	0.00608740467517635	-2.1024029442731	TRUE	FALSE	FALSE
"OSCP1"	-0.635588494474195	0.342025545665229	-3.24095868622313	0.00438904045649077	0.0139709166298632	-2.10244135850693	TRUE	FALSE	FALSE
"ZNF420"	0.450912824066545	1.9331971082463	3.39807763432923	0.00308846035154489	0.0103601123830644	-2.1060524847535	TRUE	FALSE	FALSE
"BOD1L1"	-0.266001787014719	5.22589506173458	-3.69218326121583	0.00159240303490684	0.00590798913937082	-2.10627270211009	TRUE	FALSE	FALSE
"LINC00909"	0.297864421250229	2.60717914256446	3.47069863746536	0.00262363283509368	0.00901622337750137	-2.10902582686604	TRUE	FALSE	FALSE
"RP5-1157M23.2"	0.793906965340697	-0.893616723696889	3.13573807814972	0.00554598403327662	0.0170582128259608	-2.10988444991273	TRUE	FALSE	FALSE
"SCOC-AS1"	1.68086553342866	-2.68063568721561	3.17017156504724	0.00513792378399359	0.0159946065366646	-2.11008294477196	TRUE	TRUE	TRUE
"ANKRD1"	-2.46363000401513	-4.2222177313682	-3.4764336472472	0.0025900142155283	0.00891965058534125	-2.11075814235052	TRUE	TRUE	TRUE
"RPS13"	-0.19396879077169	9.37727324413032	-3.79874035268651	0.00125155263289169	0.0047977174246173	-2.11196430723137	TRUE	FALSE	FALSE
"LAMTOR3"	0.273091853206657	4.37692602489337	3.63718669377226	0.00180296291744049	0.00656206233911563	-2.11222314148222	TRUE	FALSE	FALSE
"C9orf3"	-0.325653867175441	3.44062961235115	-3.55566613837725	0.00216688248294108	0.00766927862661907	-2.11398667935169	TRUE	FALSE	FALSE
"CRB2"	-0.663997730022867	0.319555921797508	-3.22616741051219	0.00453612938654065	0.0143545293160381	-2.11401842914717	TRUE	FALSE	FALSE
"FGFR1OP2"	0.280170386225653	5.39848315025669	3.69735583243957	0.00157390365791074	0.00585068898139186	-2.11463839410282	TRUE	FALSE	FALSE
"COPS9"	0.252061360064357	4.44299594038064	3.64272662510488	0.00178055766746262	0.00649173205655374	-2.11654059866083	TRUE	FALSE	FALSE
"FTH1"	-0.188730189536063	10.2047330262095	-3.80752602671012	0.00122693055912066	0.00471824008003573	-2.11655977444638	TRUE	FALSE	FALSE
"TUBGCP4"	-0.200504608265812	5.03118066457428	-3.680427632934	0.00163525391898688	0.00604155905905434	-2.11694693266399	TRUE	FALSE	FALSE
"PFKFB2"	0.193949119231254	4.61851744864425	3.65166452558216	0.0017449911641503	0.00638637662682249	-2.11734355818887	TRUE	FALSE	FALSE
"SLAIN2"	-0.20399435244237	5.34264078209977	-3.69239057631538	0.00159165744455224	0.00590659079732909	-2.12085179814504	TRUE	FALSE	FALSE
"CTD-2201E18.3"	0.525199314532326	0.884448070766406	3.28759972517416	0.00395516269223366	0.0128164062874318	-2.1210477479907	TRUE	FALSE	FALSE
"AC005786.7"	0.718591175655944	-0.192747227812836	3.1835593562149	0.00498731200923754	0.0156087824671814	-2.1215603557621	TRUE	FALSE	FALSE
"QPRT"	-0.161650639425826	8.39154107032221	-3.78090981071896	0.00130304755953856	0.00497012491204769	-2.12207702454656	TRUE	FALSE	FALSE
"ATIC"	-0.258091426030536	4.84651658557018	-3.66635171669687	0.0016880722193575	0.00621081946668815	-2.12355253965707	TRUE	FALSE	FALSE
"CHFR"	0.183650030515868	5.20574414320286	3.68853541099246	0.00160557914399335	0.00595163298387539	-2.12360327657043	TRUE	FALSE	FALSE
"RP1-102E24.8"	0.825612786871396	-0.671889858514197	3.15181397893086	0.00535168460817558	0.0165572900507897	-2.1243654741839	TRUE	FALSE	FALSE
"KCP"	0.583993500684263	1.89725940782534	3.39588889274764	0.00310366250877875	0.0104044803325801	-2.12568098753933	TRUE	FALSE	FALSE
"GALNTL5"	1.67247392238448	-3.09660256991419	3.2389112743124	0.00440911859848052	0.0140242325827557	-2.12728648167167	TRUE	TRUE	TRUE
"RP13-582O9.6"	0.24649852641193	3.37189812264171	3.54203587736616	0.00223446054748829	0.00786879737435447	-2.12757533485763	TRUE	FALSE	FALSE
"SDCCAG8"	-0.719229407077525	2.5666542076754	-3.44676040407256	0.00276867181129245	0.00943291881123501	-2.12786035392377	TRUE	FALSE	FALSE
"SSH2"	0.216725853333919	4.04945324723068	3.60930383475038	0.00192004802929151	0.00692598147004365	-2.1284384805308	TRUE	FALSE	FALSE
"CTIF"	-0.231920397399753	4.87584545418716	-3.66395594991285	0.00169722933226474	0.00623649626957772	-2.12895125716655	TRUE	FALSE	FALSE
"CDKL3"	0.490833406481658	0.805555058374568	3.26618327402089	0.00414890199116645	0.0133517826681809	-2.12935639608541	TRUE	FALSE	FALSE
"AC009403.2"	0.454663171637035	0.607984759900523	3.26099530056259	0.00419721603100475	0.0134661213690445	-2.12953213993283	TRUE	FALSE	FALSE
