SYMBOL	CTRL_R1	CTRL_R2	CTRL_R3	DMSO	SMZ_R1	SMZ_R2	SMZ_R3	TMP_R1	TMP_R2	TMP_R3	CTX_R1	CTX_R2	CTX_R3
RP11-304L19.4	5.69728176	3.931422422	8.225574171	1.711114906	2.655574391	13.80099499	5.34764823	9.744268175	5.501211247	1.888170752	1.657661354	2.813018705	10.92009817
CTD-2302E22.4	0	3.931422422	5.140983857	1.711114906	1.327787196	3.184844997	6.238922936	1.082696464	11.00242249	5.664512256	1.657661354	2.813018705	3.640032724
RP11-517C16.4	14.81293258	5.897133633	11.31016449	2.566672359	7.966723174	21.23229998	3.56509882	6.496178783	7.072985889	1.888170752	23.20725895	14.06509352	10.92009817
AC137932.6	3.418369056	3.931422422	6.169180629	1.711114906	1.327787196	2.123229998	3.56509882	0	2.357661963	1.888170752	0	0.937672902	0
CTD-2196E14.5	48.99662313	73.71417041	54.49442889	17.96670652	39.83361587	67.94335993	57.93285583	76.87144894	62.87098568	27.37847591	62.99113144	48.75899088	75.22734296
RP11-389C8.2	2.278912704	3.931422422	1.028196771	0.855557453	1.327787196	0	2.673824115	1.082696464	0	0	0	0.937672902	0
RP11-325K4.3	265.49333	206.3996771	258.0773896	196.7782142	123.4842092	154.9957898	125.6697334	195.96806	234.1944216	236.021344	205.5500078	210.9764029	222.0419962
LA16c-444G7.1	1.139456352	0	0	3.422229813	3.983361587	3.184844997	0	1.082696464	0.785887321	1.888170752	3.315322707	1.875345803	0
RP11-517C16.2	157.2449766	164.1368861	172.7370576	142.8780947	165.9733995	176.2280898	183.6025892	136.4197545	155.6056895	159.5504285	157.4778286	149.0899913	185.6416689
RP11-295M3.2	1.139456352	0	0	1.711114906	0	0	0	0	2.357661963	2.832256128	0	2.813018705	0
RP11-343H19.1	18.23130163	35.3828018	22.62032897	46.20010247	37.17804148	36.09490996	27.62951586	20.57123281	21.21895767	35.87524429	19.06310557	15.00276642	32.76029452
RP4-584D14.7	160.6633456	129.7369399	149.0885319	159.9892437	144.7288043	142.2564098	137.2563046	131.0062721	137.5302812	134.0601234	143.3877071	128.4611875	140.747932
FIGNL2	7113.626005	6682.435262	6068.417345	6894.081957	7466.147401	7571.438172	7487.598797	7119.811947	6415.198201	6532.126717	6104.337935	6431.498432	6818.994636
AC002550.5	17.09184528	19.65711211	15.42295157	11.12224689	22.57238233	42.46459995	25.84696645	24.90201867	30.64960552	15.10536602	16.57661354	16.87811223	31.54695027
RP11-359E8.5	2.278912704	4.914278027	4.112787086	4.277787266	5.311148783	7.431304992	9.804021756	3.248089392	11.00242249	8.496768384	12.43246015	14.06509352	15.77347514
LARP4P	4.557825408	3.931422422	1.028196771	0	2.655574391	0	1.78254941	2.165392928	2.357661963	1.888170752	1.657661354	0	3.640032724
RP11-174G6.5	46.71771043	55.03991391	71.973774	76.14461333	55.76706222	100.8534249	119.4308105	82.28493126	84.08994334	74.58274471	71.2794382	64.69943021	77.65403144
LINC01355	429.5750447	465.873557	451.3783827	598.8902172	734.2663192	693.2345943	763.8224223	440.6574608	598.0602512	610.8232383	577.6949817	514.782423	569.0584492
CTD-2049O4.1	1.139456352	5.897133633	8.225574171	1.711114906	2.655574391	12.73937999	6.238922936	6.496178783	6.287098568	4.72042688	5.801814738	1.875345803	1.213344241
RP11-297C4.1	66.08846841	61.91990314	71.973774	60.74457917	62.4059982	72.18981992	51.69393289	84.45032418	65.22864764	108.5698182	48.90100993	59.0733928	72.80065448
RP11-65J3.14	0	0.982855605	1.028196771	0	1.327787196	1.061614999	2.673824115	0	1.571774642	1.888170752	0.828830677	4.688364508	1.213344241
RP11-318A15.2	11.39456352	14.74283408	30.84590314	19.67782142	26.55574391	23.35552997	31.19461468	17.32314342	11.00242249	21.71396365	14.91895218	15.00276642	3.640032724
RP11-378A13.1	27.34695245	21.62282332	16.45114834	17.11114906	37.17804148	21.23229998	26.73824115	32.48089392	20.43307034	13.21719526	24.03608963	27.19251415	33.97363876
