NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
PPP1R9B	1	PPP1R9B	
B4GALT1-AS1	1	B4GALT1-AS1	
RNF212B	1	RNF212B	
ELMO1-AS1	1	ELMO1-AS1	
CNPPD1	1	CNPPD1	
PLA2G4F	1	PLA2G4F	
NCBP1	1	NCBP1	
PLA2G4D	1	PLA2G4D	
NCBP2	1	NCBP2	
PLA2G4E	1	PLA2G4E	
PLA2G4B	1	PLA2G4B	
PLA2G4C	1	PLA2G4C	
SSTR2	1	SSTR2	
ARHGAP27P2	1	LOC440461	
LMBRD1	1	LMBRD1	
LMBRD2	1	LMBRD2	
RN7SL663P	1	RN7SL663P	
NCBP3	1	NCBP3	
INA	1	INA	
CRMP1	1	CRMP1	
CLN8	1	CLN8	
PTHLH	1	PTHLH	
CLN6	1	CLN6	
CLN5	1	CLN5	
PDLIM1	1	PDLIM1	
PRTG	1	PRTG	
CLN3	1	CLN3	
HSPD1P6	1	HSPD1P6	
PDLIM3	1	PDLIM3	
PDLIM2	1	PDLIM2	
CLMP	1	CLMP	
CLMN	1	CLMN	
RNU6-757P	1	RNU6-757P	
HSPD1P1	1	HSPD1P1	
TAS1R1	1	TAS1R1	
PDLIM5	1	PDLIM5	
PDLIM4	1	PDLIM4	
TAS1R3	1	TAS1R3	
PDLIM7	1	PDLIM7	
HSPD1P5	1	HSPD1P5	
OR4F21	1	OR4F21	
PLA2G2F	1	PLA2G2F	
MBTPS1	1	MBTPS1	
RPL6P27	1	RPL6P27	
MIIP	1	MIIP	
MAPK14	1	MAPK14	
MAPK15	1	MAPK15	
U2SURP	1	U2SURP	
MAPK12	1	MAPK12	
UQCRHL	1	UQCRHL	
MAPK13	1	MAPK13	
MAPK11	1	MAPK11	
NPHS1	1	NPHS1	
S100Z	1	S100Z	
CHPT1	1	CHPT1	
S100P	1	S100P	
PMFBP1	1	PMFBP1	
MBTPS2	1	MBTPS2	
MCRIP2P1	1	MCRIP2P1	
SERPINE2	1	SERPINE2	
CLPB	1	CLPB	
SERPINE3	1	SERPINE3	
SERPINE1	1	SERPINE1	
ACAP2-IT1	1	ACAP2-IT1	
IPP	1	IPP	
CHKB-CPT1B	1	CHKB-CPT1B	
BACH1	1	BACH1	
RXFP1	1	RXFP1	
BACH2	1	BACH2	
ATP13A3-DT	1	LINC00884	
CLP1	1	CLP1	
DIP2A	1	DIP2A	
DIP2B	1	DIP2B	
DUS4L	1	DUS4L	
DIP2C	1	DIP2C	
EARS2	1	EARS2	
ISY1-RAB43	1	ISY1-RAB43	
ACOT9	1	ACOT9	
ACOT8	1	ACOT8	
TRIQK	1	TRIQK	
ACOT7	1	ACOT7	
SERPINF1	1	SERPINF1	
SERPINF2	1	SERPINF2	
HOGA1	1	HOGA1	
CLPX	1	CLPX	
NISCH	1	NISCH	
DYNC1LI1	1	DYNC1LI1	
DYNC1LI2	1	DYNC1LI2	
BIN3	1	BIN3	
BIN2	1	BIN2	
BIN1	1	BIN1	
CLPP	1	CLPP	
ACOT2	1	ACOT2	
YME1L1	1	YME1L1	
SERPING1	1	SERPING1	
ACOT1	1	ACOT1	
RN7SKP9	1	RN7SKP9	
RN7SL683P	1	RN7SL683P	
ACOT6	1	ACOT6	
DUS3L	1	DUS3L	
TMEM185AP1	1	TMEM185AP1	
SYCP2L	1	SYCP2L	
MAPKAP1	1	MAPKAP1	
SNRPFP1	1	SNRPFP1	
HSPA4L	1	HSPA4L	
ERP29P1	1	ERP29P1	
S100A16	1	S100A16	
RAD21	1	RAD21	
SERPINH1	1	SERPINH1	
S100A13	1	S100A13	
DNAJC25-GNG10	1	DNAJC25-GNG10	
S100A14	1	S100A14	
BICDL3P	1	ABHD11-AS1	
SPTLC1P1	1	SPTLC1P1	
S100A11	1	S100A11	
S100A10	1	S100A10	
RPL32P29	1	RPL32P29	
SIVA1	1	SIVA1	
TRIP4	1	TRIP4	
VWA8-AS1	1	VWA8-AS1	
NPLOC4	1	NPLOC4	
KLHL2P1	1	KLHL2P1	
TRIP6	1	TRIP6	
RAD17	1	RAD17	
SERPINI1	1	SERPINI1	
DUS1L	1	DUS1L	
RNU6-510P	1	RNU6-510P	
RAD18	1	RAD18	
ITK	1	ITK	
SPIN4	1	SPIN4	
SPIN3	1	SPIN3	
CLTC	1	CLTC	
SRP54	1	SRP54	
LPCAT1	1	LPCAT1	
CLTB	1	CLTB	
RPS15P9	1	RPS15P9	
CLTA	1	CLTA	
KDM5C-IT1	1	KDM5C-IT1	
SERPINA5	1	SERPINA5	
TRIM8	1	TRIM8	
LFNG	1	LFNG	
PGK1P2	1	PGK1P2	
TRIM9	1	TRIM9	
FCRLB	1	FCRLB	
C17orf58	1	C17orf58	
TRIM6	1	TRIM6	
PIP4P2	1	TMEM55A	
TRIM7	1	TRIM7	
CSRP2	1	CSRP2	
C14orf178	1	C14orf178	
PIP4P1	1	TMEM55B	
TRIM4	1	TRIM4	
CSRP1	1	CSRP1	
TRIM5	1	TRIM5	
TRIM2	1	TRIM2	
TRIM3	1	TRIM3	
SPIN1	1	SPIN1	
RACK1	1	RACK1	
TNKS1BP1	1	TNKS1BP1	
AP3S2	1	AP3S2	
AP3S1	1	AP3S1	
MIOX	1	MIOX	
SERPINB1	1	SERPINB1	
CLUH	1	CLUH	
MIOS	1	MIOS	
ITPK1	1	ITPK1	
TTC3P1	1	TTC3P1	
SERPINB9	1	SERPINB9	
NUDT16L1	1	NUDT16L1	
SERPINB8	1	SERPINB8	
SERPINB6	1	SERPINB6	
ITPKB	1	ITPKB	
BACE1	1	BACE1	
ITPKC	1	ITPKC	
C17orf49	1	C17orf49	
RPS15P5	1	RPS15P5	
IVD	1	IVD	
FALEC	1	FALEC	
RN7SL4P	1	RN7SL4P	
ITPKA	1	ITPKA	
PHLPP2	1	PHLPP2	
PHLPP1	1	PHLPP1	
TTC41P	1	TTC41P	
SLC22A20P	1	SLC22A20	
PHB1P9	1	PHBP9	
RN7SL5P	1	RN7SL5P	
HSPA14	1	HSPA14	
HSPA13	1	HSPA13	
PHB1P2	1	PHBP2	
PHB1P4	1	PHBP4	
SRP72	1	SRP72	
CHRNG	1	CHRNG	
C17orf75	1	C17orf75	
CHRNE	1	CHRNE	
OR2AG2	1	OR2AG2	
TMEM18-DT	1	AC092159.2	
MISP	1	MISP	
SERPIND1	1	SERPIND1	
ZFTRAF1	1	CYHR1	
RPS28P7	1	RPS28P7	
GTF2H1	1	GTF2H1	
GTF2H2	1	GTF2H2	
SRP68	1	SRP68	
GTF2H3	1	GTF2H3	
BLCAP	1	BLCAP	
GTF2H5	1	GTF2H5	
RYBP	1	RYBP	
FAM3C2P	1	FAM3C2	
LPCAT4	1	LPCAT4	
LPCAT3	1	LPCAT3	
LPCAT2	1	LPCAT2	
C17orf67	1	C17orf67	
SEMA5A	1	SEMA5A	
TUSC8	1	TUSC8	
SEMA5B	1	SEMA5B	
CHRM3	1	CHRM3	
CHRM1	1	CHRM1	
ATP8A2	1	ATP8A2	
ATP8A1	1	ATP8A1	
CHRM4	1	CHRM4	
TUSC2	1	TUSC2	
CHRM5	1	CHRM5	
C17orf97	1	C17orf97	
C17orf99	1	C17orf99	
GYG2	1	GYG2	
SPART-AS1	1	SPG20-AS1	
GYG1	1	GYG1	
TECTA	1	TECTA	
TPD52	1	TPD52	
SEMA6B	1	SEMA6B	
BIVM	1	BIVM	
SEMA6C	1	SEMA6C	
ANKRD36C	1	ANKRD36C	
SEMA6A	1	SEMA6A	
IGFBP4	1	IGFBP4	
SEMA6D	1	SEMA6D	
ZBED3-AS1	1	ZBED3-AS1	
IGFBP2	1	IGFBP2	
FNBP1P1	1	FNBP1P1	
MITF	1	MITF	
RN7SL8P	1	RN7SL8P	
GTF2F1	1	GTF2F1	
GTF2F2	1	GTF2F2	
C2orf27A	1	C2orf27A	
TMBIM7P	1	TMBIM7P	
RNF216-IT1	1	RNF216-IT1	
YWHABP2	1	YWHABP2	
SLX1B-SULT1A4	1	SLX1B-SULT1A4	
YWHABP1	1	YWHABP1	
TTPAL	1	TTPAL	
ANKRD36B	1	ANKRD36B	
C17orf80	1	C17orf80	
SEMA7A	1	SEMA7A	
OR2A9P	1	OR2A9P	
ITPR1	1	ITPR1	
RHOBTB3	1	RHOBTB3	
ITPR2	1	ITPR2	
ITPR3	1	ITPR3	
RASAL1	1	RASAL1	
VTCN1	1	VTCN1	
RASAL2	1	RASAL2	
GTF2E1	1	GTF2E1	
GTF2E2	1	GTF2E2	
RHOBTB2	1	RHOBTB2	
PSAP	1	PSAP	
IGFBP7	1	IGFBP7	
IGFBP6	1	IGFBP6	
ANKRD34A	1	ANKRD34A	
ATP8B4	1	ATP8B4	
SLC37A1	1	SLC37A1	
ATP8B3	1	ATP8B3	
ATP8B2	1	ATP8B2	
ATP8B1	1	ATP8B1	
WFS1	1	WFS1	
NSFL1C	1	NSFL1C	
GON4L	1	GON4L	
SCCPDH	1	SCCPDH	
ESAM	1	ESAM	
RAD9B	1	RAD9B	
RAD9A	1	RAD9A	
LMBR1L	1	LMBR1L	
ANKRD33B	1	ANKRD33B	
SYCP2	1	SYCP2	
RNPEPL1	1	RNPEPL1	
PSCA	1	PSCA	
DNALI1	1	DNALI1	
VDAC1P3	1	VDAC1P3	
VDAC1P6	1	VDAC1P6	
OPA1	1	OPA1	
PSD2	1	PSD2	
OPA3	1	OPA3	
VDAC1P1	1	VDAC1P1	
PSD4	1	PSD4	
PSD3	1	PSD3	
VDAC1P2	1	VDAC1P2	
SLC37A4	1	SLC37A4	
SLC37A3	1	SLC37A3	
VDAC1P8	1	VDAC1P8	
SH3D19	1	SH3D19	
ALMS1P1	1	ALMS1P1	
PLPBP	1	PROSC	
RTN4RL2	1	RTN4RL2	
NIPSNAP1	1	NIPSNAP1	
NIPSNAP2	1	GBAS	
PTP4A1	1	PTP4A1	
PTP4A2	1	PTP4A2	
PTP4A3	1	PTP4A3	
RTN4RL1	1	RTN4RL1	
RPL37A	1	RPL37A	
UNC93B4	1	UNC93B4	
GTF2A1	1	GTF2A1	
SLC24A1	1	SLC24A1	
UNC93B5	1	UNC93B5	
GTF2A2	1	GTF2A2	
SLC24A4	1	SLC24A4	
UNC93B2	1	UNC93B2	
H2AC10P	1	HIST1H2APS4	
UNC93B3	1	UNC93B3	
SLC24A3	1	SLC24A3	
SEMA3C	1	SEMA3C	
SEMA3D	1	SEMA3D	
UNC93B1	1	UNC93B1	
IL12A-AS1	1	IL12A-AS1	
SEMA3A	1	SEMA3A	
SEMA3B	1	SEMA3B	
SEMA3G	1	SEMA3G	
RPL36A	1	RPL36A	
SEMA3F	1	SEMA3F	
UNC93B8	1	UNC93B8	
DPCD	1	DPCD	
LAGE3	1	LAGE3	
JAKMIP3	1	JAKMIP3	
UNC93B6	1	UNC93B6	
UNC93B7	1	UNC93B7	
AP3M2	1	AP3M2	
AP3M1	1	AP3M1	
EEF2KMT	1	EEF2KMT	
PLA2G12AP1	1	PLA2G12AP1	
SEMA4A	1	SEMA4A	
SEMA4D	1	SEMA4D	
WDR82P2	1	WDR82P2	
WDR82P1	1	WDR82P1	
CDC42BPG	1	CDC42BPG	
SEMA4B	1	SEMA4B	
ADRM1	1	ADRM1	
SEMA4C	1	SEMA4C	
MIR181A2HG	1	MIR181A2HG	
RPL35A	1	RPL35A	
SEMA4F	1	SEMA4F	
CFLAR	1	CFLAR	
SEMA4G	1	SEMA4G	
CDC42BPB	1	CDC42BPB	
CDC42BPA	1	CDC42BPA	
TRIT1	1	TRIT1	
TPCN2	1	TPCN2	
TPCN1	1	TPCN1	
RAD52	1	RAD52	
RAD50	1	RAD50	
PTP4A2P1	1	PTP4A2P1	
RAD51	1	RAD51	
SH3D21	1	SH3D21	
CROCC	1	CROCC	
ESF1	1	ESF1	
SYCP3	1	SYCP3	
CMAS	1	CMAS	
SOGA1	1	SOGA1	
ACTG1P3	1	ACTG1P3	
DPF1	1	DPF1	
ACTG1P1	1	ACTG1P1	
DPF2	1	DPF2	
DPF3	1	DPF3	
CYP2D8P	1	CYP2D8P	
PTGDS	1	PTGDS	
TIPIN	1	TIPIN	
SLC6A19	1	SLC6A19	
SLC6A18	1	SLC6A18	
CMC4	1	CMC4	
SLC6A16	1	SLC6A16	
LMAN1L	1	LMAN1L	
SLC11A1	1	SLC11A1	
SLC6A15	1	SLC6A15	
CMC2	1	CMC2	
SLC11A2	1	SLC11A2	
CMC1	1	CMC1	
BOLA1	1	BOLA1	
SLC6A13	1	SLC6A13	
SLC6A12	1	SLC6A12	
CMBL	1	CMBL	
PLPP7	1	PLPP7	
PSG9	1	PSG9	
PLPP6	1	PLPP6	
PLPP5	1	PLPP5	
RNU5D-1	1	RNU5D-1	
TCERG1L	1	TCERG1L	
PSG4	1	PSG4	
GRWD1	1	GRWD1	
BOLA3	1	BOLA3	
BOLA2	1	BOLA2	
WDPCP	1	WDPCP	
PLPP3	1	PLPP3	
PLPP2	1	PLPP2	
PLPP1	1	PLPP1	
LLGL1	1	LLGL1	
LLGL2	1	LLGL2	
PTGES	1	PTGES	
LMAN2L	1	LMAN2L	
MGST3	1	MGST3	
MGST2	1	MGST2	
NMD3	1	NMD3	
SLC6A20	1	SLC6A20	
PTDSS2	1	PTDSS2	
PTDSS1	1	PTDSS1	
SGPL1	1	SGPL1	
DPH1	1	DPH1	
LCN15	1	LCN15	
DPH2	1	DPH2	
LCN12	1	LCN12	
DPH3	1	DPH3	
PPP4R1-AS1	1	PPP4R1-AS1	
DPH5	1	DPH5	
DPH6	1	DPH6	
DPH7	1	DPH7	
TVP23C-CDRT4	1	TVP23C-CDRT4	
SRPK2	1	SRPK2	
RPL39L	1	RPL39L	
SRPK3	1	SRPK3	
SIGLEC14	1	SIGLEC14	
RNU6-1330P	1	RNU6-1330P	
MEMO1	1	MEMO1	
NMBR	1	NMBR	
SRPK1	1	SRPK1	
SESTD1	1	SESTD1	
GKAP1	1	GKAP1	
NODAL	1	NODAL	
RYR1	1	RYR1	
DAZAP2	1	DAZAP2	
DAZAP1	1	DAZAP1	
HILPDA	1	HILPDA	
RYR3	1	RYR3	
GYS2	1	GYS2	
GYS1	1	GYS1	
RPPH1	1	RPPH1	
ZMYM1	1	ZMYM1	
ZMYM2	1	ZMYM2	
ZMYM3	1	ZMYM3	
ZMYM4	1	ZMYM4	
ZMYM5	1	ZMYM5	
ZMYM6	1	ZMYM6	
NME2	1	NME2	
NME3	1	NME3	
AP3B1	1	AP3B1	
NME4	1	NME4	
AP3B2	1	AP3B2	
NME1	1	NME1	
RAD51B	1	RAD51B	
CEACAM1	1	CEACAM1	
RAD51D	1	RAD51D	
RAD51C	1	RAD51C	
NME6	1	NME6	
NRN1L	1	NRN1L	
NME7	1	NME7	
NME9	1	NME9	
DNASE1L2	1	DNASE1L2	
DNASE1L3	1	DNASE1L3	
DNASE1L1	1	DNASE1L1	
PAPLN	1	PAPLN	
UQCR11	1	UQCR11	
UQCR10	1	UQCR10	
RAD54B	1	RAD54B	
ANKMY2	1	ANKMY2	
FKBP4P6	1	FKBP4P6	
ATP5F1A	1	ATP5A1	
ATP5F1B	1	ATP5B	
RAD54L	1	RAD54L	
LCMT2	1	LCMT2	
JHY	1	C11orf63	
LCMT1	1	LCMT1	
ANKMY1	1	ANKMY1	
SUZ12	1	SUZ12	
SDCBP2-AS1	1	SDCBP2-AS1	
C1GALT1	1	C1GALT1	
AP3D1	1	AP3D1	
ERBIN	1	ERBIN	
PRSS30P	1	PRSS30P	
ATP5F1C	1	ATP5C1	
ATP5F1D	1	ATP5D	
ATP5F1E	1	ATP5E	
RAB3GAP2	1	RAB3GAP2	
LY6G5B	1	LY6G5B	
ZNF354A	1	ZNF354A	
LY6G5C	1	LY6G5C	
RAB3GAP1	1	RAB3GAP1	
ZNF354C	1	ZNF354C	
ZNF354B	1	ZNF354B	
RAC1P2	1	RAC1P2	
ESPN	1	ESPN	
CMIP	1	CMIP	
SYDE2	1	SYDE2	
SYDE1	1	SYDE1	
RNU6-638P	1	RNU6-638P	
RPS28P1	1	RPS28P1	
KNTC1	1	KNTC1	
PSPH	1	PSPH	
MIR181A2	1	MIR181A2	
SPACA6-AS1	1	SPACA6P-AS	
STARD4-AS1	1	STARD4-AS1	
MYH15	1	MYH15	
MYH16	1	MYH16	
KCTD1	1	KCTD1	
KCTD2	1	KCTD2	
SSXP10	1	SSXP10	
KCTD3	1	KCTD3	
KCTD5	1	KCTD5	
KCTD6	1	KCTD6	
KCTD7	1	KCTD7	
DPM1	1	DPM1	
DPM2	1	DPM2	
KCTD9	1	KCTD9	
DPM3	1	DPM3	
BTF3P10	1	BTF3P10	
TIPRL	1	TIPRL	
PSMB8-AS1	1	PSMB8-AS1	
MIR181B2	1	MIR181B2	
TEDC1	1	C14orf80	
TEDC2	1	C16orf59	
TONSL-AS1	1	TONSL-AS1	
ADRB1	1	ADRB1	
CSF2RB	1	CSF2RB	
CSF2RA	1	CSF2RA	
AGER	1	AGER	
ESS2	1	DGCR14	
DPP3	1	DPP3	
PALM2AKAP2	1	PALM2-AKAP2	
PDZD3	1	PDZD3	
DPP7	1	DPP7	
PDZD2	1	PDZD2	
DPP8	1	DPP8	
DPP9	1	DPP9	
CASKIN2	1	CASKIN2	
CASKIN1	1	CASKIN1	
C10orf105	1	C10orf105	
MYH14	1	MYH14	
MYH10	1	MYH10	
PDZD8	1	PDZD8	
RSPH10B2	1	RSPH10B2	
PDZD7	1	PDZD7	
SMAD2	1	SMAD2	
SMAD1	1	SMAD1	
SMAD4	1	SMAD4	
OPN3	1	OPN3	
SMAD3	1	SMAD3	
PSAPL1	1	PSAPL1	
PSPN	1	PSPN	
RNU6ATAC24P	1	RNU6ATAC24P	
SMAD9	1	SMAD9	
IFT122	1	IFT122	
SMAD6	1	SMAD6	
SMAD5	1	SMAD5	
ESR2	1	ESR2	
SMAD7	1	SMAD7	
JMY	1	JMY	
SRPRA	1	SRPRA	
SRPRB	1	SRPRB	
RADIL	1	RADIL	
SERTAD4-AS1	1	SERTAD4-AS1	
PRAC2	1	PRAC2	
MT-TL1	1	MT-TL1	
MT-TL2	1	MT-TL2	
IQCJ-SCHIP1	1	IQCJ-SCHIP1	
MIR519D	1	MIR519D	
SLC7A11-AS1	1	SLC7A11-AS1	
MIR519B	1	MIR519B	
BDKRB2	1	BDKRB2	
SNRPGP2	1	SNRPGP2	
PKMP1	1	PKMP1	
SNRPGP3	1	SNRPGP3	
RNU6-501P	1	RNU6-501P	
TAS2R3	1	TAS2R3	
PKMP4	1	PKMP4	
TAS2R5	1	TAS2R5	
TAS2R4	1	TAS2R4	
PSTK	1	PSTK	
PKMP3	1	PKMP3	
PTGIS	1	PTGIS	
RASA4B	1	RASA4B	
LMNTD1	1	LMNTD1	
LMNTD2	1	LMNTD2	
TRNAU1AP	1	TRNAU1AP	
MIR518D	1	MIR518D	
UBE2CP2	1	UBE2CP2	
MIR5188	1	MIR5188	
RNU6ATAC27P	1	RNU6ATAC27P	
C10orf143	1	LINC00959	
BZW1P2	1	BZW1P2	
NCALD	1	NCALD	
MIR517B	1	MIR517B	
JPX	1	JPX	
MIR517C	1	MIR517C	
ERBB3	1	ERBB3	
ERBB4	1	ERBB4	
ERBB2	1	ERBB2	
REPS2	1	REPS2	
BPNT2	1	IMPAD1	
C14orf119	1	C14orf119	
ROMO1	1	ROMO1	
NCAM1	1	NCAM1	
BPNT1	1	BPNT1	
S1PR2	1	S1PR2	
S1PR5	1	S1PR5	
S1PR4	1	S1PR4	
RNU6-1209P	1	RNU6-1209P	
REPS1	1	REPS1	
RWDD1	1	RWDD1	
RWDD3	1	RWDD3	
RWDD4	1	RWDD4	
LGI4	1	LGI4	
LGI3	1	LGI3	
PRAF2	1	PRAF2	
KDF1	1	KDF1	
NAP1L1	1	NAP1L1	
SGPP1	1	SGPP1	
NAP1L4	1	NAP1L4	
FMNL3	1	FMNL3	
DPRX	1	DPRX	
FMNL1	1	FMNL1	
FMNL2	1	FMNL2	
XPNPEP1	1	XPNPEP1	
XPNPEP2	1	XPNPEP2	
XPNPEP3	1	XPNPEP3	
CENPS-CORT	1	APITD1-CORT	
MIR6499	1	MIR6499	
ZPR1	1	ZPR1	
ITSN2	1	ITSN2	
JRK	1	JRK	
IFT172	1	IFT172	
ITSN1	1	ITSN1	
FAM110A	1	FAM110A	
ZC3H12D	1	ZC3H12D	
ZC3H12C	1	ZC3H12C	
FAM110D	1	FAM110D	
ZC3H12B	1	ZC3H12B	
ZC3H12A	1	ZC3H12A	
FAM110B	1	FAM110B	
NOL8P1	1	NOL8P1	
SMCO3	1	SMCO3	
ANKFY1	1	ANKFY1	
SMCO2	1	SMCO2	
CKMT1B	1	CKMT1B	
SMCO4	1	SMCO4	
HEMK1	1	HEMK1	
CXADR	1	CXADR	
ZC3H11B	1	ZC3H11B	
RN7SKP276	1	RN7SKP276	
MTHFD1	1	MTHFD1	
MTHFD2	1	MTHFD2	
EWSR1	1	EWSR1	
LRATD2	1	FAM84B	
ZNF705EP	1	ZNF705E	
ZC3H11A	1	ZC3H11A	
JTB	1	JTB	
ZNF849P	1	ZNF849P	
MPPE1	1	MPPE1	
OPTN	1	OPTN	
DUSP8P1	1	DUSP8P3	
DUSP8P5	1	DUSP8P5	
MEPCE	1	MEPCE	
LYPD2	1	LYPD2	
RN7SL258P	1	RN7SL258P	
LYPD3	1	LYPD3	
RPS14P8	1	RPS14P8	
LYPD4	1	LYPD4	
LYPD5	1	LYPD5	
LYPD6	1	LYPD6	
DEDD2	1	DEDD2	
LTA4H	1	LTA4H	
RN7SKP269	1	RN7SKP269	
HEXIM1	1	HEXIM1	
JAG2	1	JAG2	
HEXIM2	1	HEXIM2	
JUN	1	JUN	
JAG1	1	JAG1	
JUP	1	JUP	
EIF2AK1	1	EIF2AK1	
EIF2AK3	1	EIF2AK3	
EIF2AK2	1	EIF2AK2	
MDC1-AS1	1	MDC1-AS1	
LNPEP	1	LNPEP	
EIF2AK4	1	EIF2AK4	
BLOC1S5-TXNDC5	1	BLOC1S5-TXNDC5	
ENTPD3-AS1	1	ENTPD3-AS1	
FAM111A	1	FAM111A	
AGO3	1	AGO3	
AGO4	1	AGO4	
AGO1	1	AGO1	
AGO2	1	AGO2	
NMT1	1	NMT1	
NMT2	1	NMT2	
PSME3IP1	1	FAM192A	
LGMN	1	LGMN	
KDM8	1	KDM8	
TFCP2L1	1	TFCP2L1	
FAR1-IT1	1	FAR1-IT1	
NHSL2	1	NHSL2	
NHSL1	1	NHSL1	
RN7SL123P	1	RN7SL123P	
LINC00974	1	LINC00974	
JAK2	1	JAK2	
JAK3	1	JAK3	
JAK1	1	JAK1	
DUSP4	1	DUSP4	
CHST8	1	CHST8	
DUSP5	1	DUSP5	
MAMDC4	1	MAMDC4	
DUSP2	1	DUSP2	
CHST6	1	CHST6	
DUSP3	1	DUSP3	
CHST7	1	CHST7	
CRPPA	1	ISPD	
DUSP1	1	DUSP1	
IFT140	1	IFT140	
MAMDC2	1	MAMDC2	
DUSP8	1	DUSP8	
DUSP9	1	DUSP9	
DUSP6	1	DUSP6	
DUSP7	1	DUSP7	
ARSFP1	1	ARSFP1	
SFR1P1	1	SFR1P1	
SDHAF2	1	SDHAF2	
SDHAF3	1	SDHAF3	
DPYD	1	DPYD	
AGPS	1	AGPS	
SDHAF1	1	SDHAF1	
LINC00963	1	LINC00963	
SDHAF4	1	SDHAF4	
CHST4	1	CHST4	
CHST5	1	CHST5	
LINC00960	1	LINC00960	
CHST2	1	CHST2	
CHST3	1	CHST3	
TP53I13	1	TP53I13	
CCDC18-AS1	1	CCDC18-AS1	
SLC1A3-AS1	1	CTD-2353F22.1	
PABPC1P4	1	PABPC1P4	
ZC3H12A-DT	1	LINC01137	
PABPC1P3	1	PABPC1P3	
ABRACL	1	ABRACL	
LGALS9DP	1	LGALS9DP	
FAM117B	1	FAM117B	
FAM117A	1	FAM117A	
LINC00997	1	LINC00997	
LINC00992	1	LINC00992	
JAM2	1	JAM2	
TMEM44-AS1	1	TMEM44-AS1	
PCGF7P	1	PCGF7P	
JAM3	1	JAM3	
ATAD1	1	ATAD1	
ATAD5	1	ATAD5	
CKMT1A	1	CKMT1A	
ATAD2	1	ATAD2	
PASD1	1	PASD1	
MATCAP2	1	KIAA0895	
DCBLD1	1	DCBLD1	
DCBLD2	1	DCBLD2	
CCDC9	1	CCDC9	
CCDC8	1	CCDC8	
CCDC7	1	CCDC7	
CCDC6	1	CCDC6	
LINC00987	1	LINC00987	
RRM2P3	1	RRM2P3	
AGRN	1	AGRN	
LGR4	1	LGR4	
GZF1	1	GZF1	
EFEMP2	1	EFEMP2	
THAP9-AS1	1	THAP9-AS1	
RN7SKP200	1	RN7SKP200	
CYSRT1	1	CYSRT1	
DKFZP434A062	1	DKFZP434A062	
KMT5B	1	KMT5B	
KMT5A	1	KMT5A	
TYRO3P	1	TYRO3P	
RN7SKP203	1	RN7SKP203	
RNU6-343P	1	RNU6-343P	
PCYT2	1	PCYT2	
KMT5C	1	KMT5C	
FAM118A	1	FAM118A	
ATP11C	1	ATP11C	
ATP11B	1	ATP11B	
ATP11A	1	ATP11A	
FAM118B	1	FAM118B	
JAML	1	JAML	
LGSN	1	LGSN	
SRSF2	1	SRSF2	
SRSF3	1	SRSF3	
SRSF4	1	SRSF4	
SRSF5	1	SRSF5	
PTPRCAP	1	PTPRCAP	
SRSF6	1	SRSF6	
SRSF7	1	SRSF7	
SRSF8	1	SRSF8	
SRSF9	1	SRSF9	
KMT2E	1	KMT2E	
KMT2D	1	KMT2D	
KMT2A	1	KMT2A	
UQCRB	1	UQCRB	
KMT2C	1	KMT2C	
KMT2B	1	KMT2B	
ZNF248-AS1	1	RP11-162G10.5	
UAP1	1	UAP1	
UQCRH	1	UQCRH	
ARL17B	1	ARL17B	
ARL17A	1	ARL17A	
KHDC1	1	KHDC1	
OVOL1-AS1	1	OVOL1-AS1	
AP4S1	1	AP4S1	
KHDC4	1	KIAA0907	
KDSR	1	KDSR	
IQCA1-AS1	1	IQCA1-AS1	
BFSP1	1	BFSP1	
SH3BP5L	1	SH3BP5L	
UQCRQ	1	UQCRQ	
ADSS1	1	ADSSL1	
CLPTM1L	1	CLPTM1L	
ADSS2	1	ADSS	
PTEN	1	PTEN	
ETFA	1	ETFA	
ETFB	1	ETFB	
RESF1	1	KIAA1551	
AP4M1	1	AP4M1	
PTER	1	PTER	
DNAJC3-DT	1	DNAJC3-AS1	
ADIRF-AS1	1	ADIRF-AS1	
BOLA3-DT	1	BOLA3-AS1	
DAPK1-IT1	1	DAPK1-IT1	
NKX3-2	1	NKX3-2	
NKX3-1	1	NKX3-1	
RN7SL381P	1	RN7SL381P	
VPS9D1	1	VPS9D1	
ETF1	1	ETF1	
SMCR8	1	SMCR8	
AGXT	1	AGXT	
RNU6-341P	1	RNU6-341P	
IGHV3-43	1	IGHV3-43	
SRSF1	1	SRSF1	
ATP10D	1	ATP10D	
ATP10B	1	ATP10B	
MTHFSD	1	MTHFSD	
ARL13B	1	ARL13B	
NNAT	1	NNAT	
E2F1	1	E2F1	
E2F2	1	E2F2	
E2F3	1	E2F3	
E2F4	1	E2F4	
E2F5	1	E2F5	
ACVR2B-AS1	1	ACVR2B-AS1	
E2F6	1	E2F6	
E2F7	1	E2F7	
E2F8	1	E2F8	
KC6	1	KC6	
STARD7-AS1	1	STARD7-AS1	
SMIM10L1	1	SMIM10L1	
CNBP	1	CNBP	
STYK1	1	STYK1	
MAP1LC3B2	1	MAP1LC3B2	
GZMM	1	GZMM	
OR7E136P	1	OR7E136P	
OCIAD1	1	OCIAD1	
KCP	1	KCP	
OCIAD2	1	OCIAD2	
ODAD1	1	CCDC114	
ODAD3	1	CCDC151	
ODAD4	1	TTC25	
ICAM2	1	ICAM2	
