"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Pval_threshold"	"FC1.2_threshold"	"FC1.5_threshold"
"ALDH3B1"	4912.5202912303	-0.459358744030254	0.0753617915837374	-6.09537982546292	1.09177906108437e-09	8.49039391198388e-08	TRUE	FALSE	FALSE
"PHTF2"	2544.46080413299	0.169816763966034	0.110132446892154	1.5419321803712	0.123090074964317	0.294517790591416	FALSE	FALSE	FALSE
"FARP2"	6367.80737572073	0.0459060950591743	0.0801376508973316	0.572840538063524	0.566752668477294	0.747209648178526	FALSE	FALSE	FALSE
"GGCT"	8506.72187322007	-0.0264751545297774	0.0766709476745186	-0.345308820782665	0.729862216027467	0.85582562857545	FALSE	FALSE	FALSE
"DBF4"	2620.59096908583	0.196470085635527	0.073268917033878	2.68149296576451	0.00732944553423334	0.0405993554886833	TRUE	FALSE	FALSE
"IFRD1"	1135.74256032901	-0.135760641834454	0.142310847919997	-0.953972545443443	0.340097539698799	0.56120230901111	FALSE	FALSE	FALSE
"COX10"	4789.4639169827	-0.412630084214074	0.0773492639386019	-5.33463491703826	9.57369821471293e-08	4.47597589544121e-06	TRUE	FALSE	FALSE
"PAF1"	3683.51894563734	-0.26594918053994	0.0767959353373799	-3.46306323858903	0.000534062860369639	0.00565213665151328	TRUE	FALSE	FALSE
"VPS41"	2615.48600922983	0.324571710021581	0.0884631767874997	3.66900355388825	0.000243497694707241	0.00311362980714613	TRUE	FALSE	FALSE
"ARHGAP44"	449.808819695775	0.179317760127754	0.146464986150511	1.22430462625028	0.220837332398361	0.430351684935444	FALSE	FALSE	FALSE
"ELAC2"	4863.75348507156	0.0576229945837644	0.0711788281105862	0.809552448576972	0.418197447081937	0.632329601858457	FALSE	FALSE	FALSE
"PNPLA4"	500.153017698968	0.296406991661793	0.13797851255629	2.14821124079642	0.0316969781327517	0.117473636919209	FALSE	FALSE	FALSE
"ADIPOR2"	19011.4036125054	-0.220390290997903	0.066776121301842	-3.30043564527644	0.000965348505093719	0.00897555951882901	TRUE	FALSE	FALSE
"CDKL3"	159.824203253656	0.562399416051865	0.224737224786419	2.50247557602594	0.0123328134601154	0.0600121558584031	FALSE	FALSE	FALSE
"MARK4"	4565.05410879222	-0.1179117583311	0.0696561331788024	-1.6927692214615	0.090499403384175	0.240566739055624	FALSE	FALSE	FALSE
"CCDC124"	5681.57987072799	-0.107328529072294	0.0841914750952292	-1.27481468819609	0.202374840575351	0.405414820614554	FALSE	FALSE	FALSE
"PAFAH1B1"	7744.02450155368	-0.0612097519780639	0.0660680427222728	-0.926465344756292	0.354204198923665	0.574148798897639	FALSE	FALSE	FALSE
"KIAA0100"	13343.7545608954	-0.148889147489329	0.0735540638533617	-2.02421375093777	0.0429481633295612	0.145851820865577	FALSE	FALSE	FALSE
"GAS7"	700.266630551139	-0.588534618721483	0.117315666345583	-5.01667541134538	5.25732768697245e-07	1.93124646751129e-05	TRUE	FALSE	FALSE
"TRAPPC6A"	2623.71431917185	0.20706248777653	0.0957862121378258	2.16171496038062	0.030640153774978	0.114757626462179	FALSE	FALSE	FALSE
"CD79B"	35.053628373188	0.0636515198349867	0.441959912247644	0.144021025597726	0.885483866696791	0.944748902095477	FALSE	FALSE	FALSE
"ST7L"	538.280330201166	0.12000802775093	0.148804416380848	0.806481626484679	0.419965197968034	0.633424909303023	FALSE	FALSE	FALSE
"TKTL1"	145.305418231912	-1.06979515182795	0.254927148460475	-4.19647400556796	2.71102561026842e-05	0.000546087496550641	TRUE	FALSE	FALSE
"PAX6"	522.954291170826	0.284291181358501	0.141550620067472	2.00840647128915	0.0446001157963338	0.149853839456975	FALSE	FALSE	FALSE
"RPUSD1"	1963.19419973328	0.107052217546298	0.0909925917627618	1.17649377243158	0.239397619534873	0.452898795802437	FALSE	FALSE	FALSE
"RHBDF1"	2601.10997236941	0.0511385773858257	0.0926822304077267	0.551762480907693	0.581111095933974	0.758033077503599	FALSE	FALSE	FALSE
"LUC7L"	2984.68128480924	0.0893124733320178	0.0919784925937594	0.971014753704254	0.331540931701912	0.551908670141448	FALSE	FALSE	FALSE
"BAIAP3"	888.55148440223	0.225696742668653	0.117852335814465	1.91508077552207	0.0554822031070936	0.173098069789708	FALSE	FALSE	FALSE
"TSR3"	2626.03582778539	0.0207114965129958	0.0837763198130661	0.247223756775307	0.804735060589793	0.900185215614888	FALSE	FALSE	FALSE
"PIGQ"	2102.84604911814	-0.00419089236611134	0.0870767086726237	-0.0481287410835376	0.961613640668791	0.982448204897337	FALSE	FALSE	FALSE
"CRAMP1"	4255.15876136608	-0.126596972516387	0.0759510184735248	-1.66682389598918	0.0955494271977578	0.249032789820105	FALSE	FALSE	FALSE
"TEAD3"	15912.0479220536	-0.26576627407116	0.0648494808160842	-4.09820203225504	4.1637178800441e-05	0.000764757869998726	TRUE	FALSE	FALSE
"DNAJC11"	5691.06223608807	-0.0733074391509558	0.0656999458551179	-1.11579146979229	0.264511405983596	0.480205649009601	FALSE	FALSE	FALSE
"MYLIP"	1861.67987312486	-0.153239389395134	0.10494655364843	-1.46016599943324	0.144244457324744	0.326434410642645	FALSE	FALSE	FALSE
"E2F2"	720.121656735585	0.102550733698954	0.141420947800121	0.725145286424581	0.468362904468613	0.670942190243696	FALSE	FALSE	FALSE
"PSMB1"	11587.2695520694	-0.0895922319675187	0.0943310625275228	-0.949763837774842	0.342232264382106	0.562873913145744	FALSE	FALSE	FALSE
"JARID2"	7604.10176019408	-0.347835580000664	0.0869994746741946	-3.99813425659498	6.38437371926404e-05	0.00106667653094344	TRUE	FALSE	FALSE
"CDKL5"	323.868842696456	0.129032409112642	0.217156527814945	0.594190791365942	0.552384511173616	0.736676815266142	FALSE	FALSE	FALSE
"CDK11A"	1674.34142820812	-0.0280572300443691	0.0979034206648064	-0.286580692011049	0.774433400132232	0.881142869605652	FALSE	FALSE	FALSE
"NADK"	3627.01650488902	0.0333117725407361	0.0873468669226158	0.381373410568331	0.702926188139751	0.840059428847846	FALSE	FALSE	FALSE
"DLEC1"	30.4498137807917	-0.782054442015926	0.544522568054595	-1.43622043951265	0.150939624692744	0.33590444943455	FALSE	FALSE	FALSE
"CYTH3"	5704.15987618594	-0.160407980153866	0.0700399049175431	-2.29023697765884	0.0220075829417545	0.0909311555291123	FALSE	FALSE	FALSE
"ADAM22"	2380.75480733119	0.0518384432643689	0.0877872116985817	0.590501079386787	0.554854762324861	0.738475117151657	FALSE	FALSE	FALSE
"SYPL1"	3414.0452201214	0.198545098292796	0.0813098433554703	2.44183348656567	0.0146128849126243	0.0677392965354941	FALSE	FALSE	FALSE
"CYB561"	7224.70661448594	-0.079748501243876	0.0723248449619306	-1.10264323809962	0.270182125536984	0.486915044301334	FALSE	FALSE	FALSE
"SPAG9"	15366.3554832339	-0.18572831659947	0.0824336375418178	-2.25306467284368	0.0242550715139207	0.0973812422309326	FALSE	FALSE	FALSE
"CELSR3"	433.479214859613	0.643950448972624	0.15479351177498	4.16006098439528	3.1816262931509e-05	0.000618182100429566	TRUE	FALSE	FALSE
"AASS"	4242.94503567961	0.00816652628486631	0.0826490563575964	0.098809673634171	0.921289387634772	0.963930284970783	FALSE	FALSE	FALSE
"PLEKHG6"	18181.0333005984	-0.416824624619785	0.0667903729618854	-6.2407889960077	4.35369215808148e-10	3.77860401399065e-08	TRUE	FALSE	FALSE
"SS18L2"	1117.9773707266	0.405275719390533	0.11746682659907	3.45012912261429	0.000560318482156313	0.00588459557169524	TRUE	FALSE	FALSE
"MPND"	1843.87321108165	-0.0214578500550869	0.0999298967671571	-0.214729032544535	0.829978585823908	0.913764890748198	FALSE	FALSE	FALSE
"CRY1"	2365.46409856556	-0.00511111496322432	0.0979769862380707	-0.0521664847988384	0.958396037812114	0.980987908587757	FALSE	FALSE	FALSE
"ST3GAL1"	6463.97096326072	-0.729489394675699	0.0813641222928906	-8.96573789673191	3.08210197035525e-19	1.8115054330763e-16	TRUE	FALSE	FALSE
"IL32"	73.8226995689655	-0.141735294549456	0.310358933401893	-0.456681858633401	0.647899732137918	0.804733719303868	FALSE	FALSE	FALSE
"PKD1"	8170.39235722087	-0.203391072282174	0.0675643983255794	-3.01032906860315	0.00260964787949307	0.0193172883427133	TRUE	FALSE	FALSE
"MAPK8IP2"	329.471345424175	-0.242596852704654	0.156841003672612	-1.54676932067489	0.121918880571018	0.292736944493325	FALSE	FALSE	FALSE
"MED24"	9811.71191258569	-0.122333652759507	0.061197342317855	-1.9990027038121	0.0456080613188876	0.15207675468339	FALSE	FALSE	FALSE
"RHOBTB2"	2436.93409401589	0.0467322562608182	0.0803648123446788	0.581501466840823	0.560902529920122	0.742859563407005	FALSE	FALSE	FALSE
"HEATR5B"	6713.26542377437	-0.142318109694919	0.0744763027969291	-1.91091802828842	0.0560151158704471	0.174392879659468	FALSE	FALSE	FALSE
"SEC62"	4983.7622466846	0.130274336552288	0.0725787878463732	1.79493679100894	0.0726637713334776	0.207185133675445	FALSE	FALSE	FALSE
"RPS20"	89134.1953950628	-0.0775002219639984	0.0763084937214953	-1.01561724238527	0.309811690800178	0.529226800446183	FALSE	FALSE	FALSE
"CSDE1"	74461.084863914	-0.104605673981536	0.0591457385549476	-1.76860880491593	0.0769591803646257	0.216055481279537	FALSE	FALSE	FALSE
"UBE3C"	8738.07443776524	-0.0756094052598522	0.0755339536369484	-1.0009989100169	0.316827335345362	0.536103647792026	FALSE	FALSE	FALSE
"REV3L"	2187.2810852238	0.276917094143471	0.112748911048983	2.45605116330718	0.0140473156367159	0.0659562549025488	FALSE	FALSE	FALSE
"MASP2"	83.680117573748	0.0386083393709056	0.379331056387843	0.101780064460187	0.918931249719964	0.96257717983423	FALSE	FALSE	FALSE
"FAM76A"	984.516917151945	0.290858574973956	0.116824466025822	2.48970600824031	0.0127848801283113	0.0615027103980179	FALSE	FALSE	FALSE
"POMT2"	4131.07316574137	-0.0442623855864712	0.082000511242921	-0.539781824717493	0.589347502823592	0.764354311133096	FALSE	FALSE	FALSE
"VTA1"	3006.95017448625	0.332127807113847	0.101802381641544	3.26247580614864	0.00110443599689708	0.00999721506944235	TRUE	FALSE	FALSE
"MLXIPL"	29.9850187374865	-0.107244239186553	0.523914789704101	-0.204697865557724	0.837808188136984	0.918672450410082	FALSE	FALSE	FALSE
"BAZ1B"	8277.90681863333	-0.137960864226608	0.0877338384314909	-1.57249319866858	0.115836215265916	0.281791070898917	FALSE	FALSE	FALSE
"RANBP9"	3724.60361675852	0.038475924391155	0.0943707924845122	0.407710090995257	0.683486528133191	0.829141809928345	FALSE	FALSE	FALSE
"ETV7"	885.985752641143	-0.184409552672227	0.111032068939622	-1.66086748120048	0.096740064579155	0.250914301462436	FALSE	FALSE	FALSE
"SPRTN"	1078.36062384079	0.306976749678557	0.105713385052082	2.90385885881261	0.00368594284324188	0.024809636552651	TRUE	FALSE	FALSE
"METTL13"	4698.37528356005	-0.0362689875554386	0.0752329658648657	-0.482089030234238	0.62974270220975	0.792329942680876	FALSE	FALSE	FALSE
"DYRK4"	1563.01413831876	0.0732248103331885	0.105405926737631	0.694693482610846	0.487247413291005	0.686820615034695	FALSE	FALSE	FALSE
"ZNF207"	15771.6201144721	0.0890223721363618	0.0716230219469914	1.24292957370952	0.213893786657005	0.420500543650401	FALSE	FALSE	FALSE
"UQCRC1"	23724.0861961925	-0.114943253540132	0.0591659096913388	-1.94272773189455	0.0520490636879531	0.16597005253103	FALSE	FALSE	FALSE
"STARD3NL"	2996.37622033474	0.159304636381595	0.0939075778136576	1.69639809790117	0.0898105137034947	0.239509256849524	FALSE	FALSE	FALSE
"CD9"	21216.0916454111	-0.217840554098525	0.0727303167117943	-2.99518225613885	0.0027428090076868	0.0200704347885734	TRUE	FALSE	FALSE
"NCAPD2"	58658.230967561	-0.149707289834855	0.0782981137152457	-1.91201655737596	0.0558740703686917	0.174085493384619	FALSE	FALSE	FALSE
"PHF7"	592.873569714547	0.363373515347307	0.129607992634219	2.80363508424069	0.00505300599070397	0.0308219543286862	TRUE	FALSE	FALSE
"SEMA3G"	127.986409116014	-0.290611869078389	0.26763213133782	-1.0858631496364	0.277539542462043	0.494743094702973	FALSE	FALSE	FALSE
"NISCH"	8770.93620343247	0.0179661383102376	0.0598764331722935	0.300053582993836	0.764136284148688	0.876002653776959	FALSE	FALSE	FALSE
"STAB1"	67.3034380068399	0.321412996236666	0.340933879758869	0.942742905058277	0.345812421853497	0.566170115991359	FALSE	FALSE	FALSE
"FUZ"	1660.95253723601	-0.215169452377582	0.0893967417089463	-2.40690486324569	0.0160883603384951	0.0726581081478086	FALSE	FALSE	FALSE
"IDS"	3494.39331327765	0.175555960109766	0.090513582534667	1.93955376854658	0.0524339440186419	0.166680590441335	FALSE	FALSE	FALSE
